%     X       Y           lat            lon
%     m       m           deg            deg
   327000 -1208000    78.48462192  -29.85329704
   328000 -1208000    78.48222977  -29.80911421
   329000 -1208000    78.47983084  -29.76494987
   330000 -1208000    78.47742512  -29.72080407
   331000 -1208000    78.47501261  -29.67667684
   332000 -1208000    78.47259333  -29.63256824
   333000 -1208000    78.47016727  -29.58847828
   334000 -1208000    78.46773444  -29.54440703
   335000 -1208000    78.46529484  -29.50035451
   336000 -1208000    78.46284849  -29.45632077
   337000 -1208000    78.46039537  -29.41230585
   338000 -1208000    78.45793551  -29.36830979
   339000 -1208000    78.45546889  -29.32433262
   340000 -1208000    78.45299553  -29.28037439
   341000 -1208000    78.45051543  -29.23643514
   342000 -1208000    78.44802860  -29.19251490
   343000 -1208000    78.44553503  -29.14861373
   344000 -1208000    78.44303474  -29.10473164
   345000 -1208000    78.44052773  -29.06086867
   346000 -1208000    78.43801400  -29.01702490
   347000 -1208000    78.43549356  -28.97320031
   348000 -1208000    78.43296641  -28.92939499
   349000 -1208000    78.43043256  -28.88560895
   350000 -1208000    78.42789201  -28.84184224
   351000 -1208000    78.42534477  -28.79809490
   352000 -1208000    78.42279083  -28.75436695
   353000 -1208000    78.42023021  -28.71065845
   354000 -1208000    78.41766291  -28.66696943
   355000 -1208000    78.41508893  -28.62329992
   356000 -1208000    78.41250828  -28.57964996
   357000 -1208000    78.40992096  -28.53601960
   358000 -1208000    78.40732698  -28.49240887
   359000 -1208000    78.40472635  -28.44881780
   360000 -1208000    78.40211906  -28.40524643
   361000 -1208000    78.39950512  -28.36169481
   362000 -1208000    78.39688454  -28.31816296
   363000 -1208000    78.39425732  -28.27465091
   364000 -1208000    78.39162346  -28.23115874
   365000 -1208000    78.38898297  -28.18768644
   366000 -1208000    78.38633586  -28.14423407
   367000 -1208000    78.38368213  -28.10080165
   368000 -1208000    78.38102178  -28.05738923
   369000 -1208000    78.37835482  -28.01399685
   370000 -1208000    78.37568125  -27.97062453
   371000 -1208000    78.37300108  -27.92727231
   372000 -1208000    78.37031432  -27.88394023
   373000 -1208000    78.36762096  -27.84062833
   374000 -1208000    78.36492101  -27.79733663
   375000 -1208000    78.36221448  -27.75406518
   376000 -1208000    78.35950137  -27.71081402
   377000 -1208000    78.35678169  -27.66758316
   378000 -1208000    78.35405544  -27.62437266
   379000 -1208000    78.35132262  -27.58118254
   380000 -1208000    78.34858325  -27.53801284
   381000 -1208000    78.34583732  -27.49486359
   382000 -1208000    78.34308484  -27.45173484
   383000 -1208000    78.34032581  -27.40862660
   384000 -1208000    78.33756025  -27.36553892
   385000 -1208000    78.33478815  -27.32247184
   386000 -1208000    78.33200951  -27.27942537
   387000 -1208000    78.32922436  -27.23639957
   388000 -1208000    78.32643268  -27.19339446
   389000 -1208000    78.32363448  -27.15041007
   390000 -1208000    78.32082977  -27.10744644
   391000 -1208000    78.31801856  -27.06450360
   392000 -1208000    78.31520084  -27.02158159
   393000 -1208000    78.31237663  -26.97868044
   394000 -1208000    78.30954592  -26.93580019
   395000 -1208000    78.30670873  -26.89294084
   396000 -1208000    78.30386506  -26.85010245
   397000 -1208000    78.30101490  -26.80728506
   398000 -1208000    78.29815828  -26.76448869
   399000 -1208000    78.29529518  -26.72171337
   400000 -1208000    78.29242563  -26.67895914
   401000 -1208000    78.28954961  -26.63622602
   402000 -1208000    78.28666715  -26.59351406
   403000 -1208000    78.28377823  -26.55082327
   404000 -1208000    78.28088287  -26.50815370
   405000 -1208000    78.27798107  -26.46550537
   406000 -1208000    78.27507284  -26.42287832
   407000 -1208000    78.27215818  -26.38027257
   408000 -1208000    78.26923709  -26.33768818
   409000 -1208000    78.26630959  -26.29512513
   410000 -1208000    78.26337568  -26.25258347
   411000 -1208000    78.26043535  -26.21006328
   412000 -1208000    78.25748862  -26.16756453
   413000 -1208000    78.25453549  -26.12508728
   414000 -1208000    78.25157597  -26.08263155
   415000 -1208000    78.24861006  -26.04019737
   416000 -1208000    78.24563776  -25.99778477
   417000 -1208000    78.24265909  -25.95539378
   418000 -1208000    78.23967404  -25.91302444
   419000 -1208000    78.23668262  -25.87067677
   420000 -1208000    78.23368484  -25.82835080
   421000 -1208000    78.23068070  -25.78604656
   422000 -1208000    78.22767021  -25.74376408
   423000 -1208000    78.22465336  -25.70150339
   424000 -1208000    78.22163017  -25.65926453
   425000 -1208000    78.21860065  -25.61704749
   426000 -1208000    78.21556479  -25.57485235
   427000 -1208000    78.21252260  -25.53267911
   428000 -1208000    78.20947409  -25.49052780
   429000 -1208000    78.20641925  -25.44839847
   430000 -1208000    78.20335811  -25.40629110
   431000 -1208000    78.20029066  -25.36420577
   432000 -1208000    78.19721690  -25.32214248
   433000 -1208000    78.19413684  -25.28010127
   434000 -1208000    78.19105049  -25.23808216
   435000 -1208000    78.18795786  -25.19608518
   436000 -1208000    78.18485893  -25.15411037
   437000 -1208000    78.18175374  -25.11215772
   438000 -1208000    78.17864226  -25.07022730
   439000 -1208000    78.17552452  -25.02831912
   440000 -1208000    78.17240052  -24.98643320
   441000 -1208000    78.16927026  -24.94456959
   442000 -1208000    78.16613375  -24.90272829
   443000 -1208000    78.16299099  -24.86090934
   444000 -1208000    78.15984199  -24.81911276
   445000 -1208000    78.15668675  -24.77733859
   446000 -1208000    78.15352527  -24.73558684
   447000 -1208000    78.15035758  -24.69385755
   448000 -1208000    78.14718366  -24.65215074
   449000 -1208000    78.14400352  -24.61046643
   450000 -1208000    78.14081717  -24.56880466
   451000 -1208000    78.13762462  -24.52716544
   452000 -1208000    78.13442586  -24.48554881
   453000 -1208000    78.13122091  -24.44395478
   454000 -1208000    78.12800977  -24.40238339
   455000 -1208000    78.12479244  -24.36083466
   456000 -1208000    78.12156893  -24.31930861
   457000 -1208000    78.11833925  -24.27780527
   458000 -1208000    78.11510339  -24.23632467
   459000 -1208000    78.11186137  -24.19486683
   460000 -1208000    78.10861320  -24.15343177
   461000 -1208000    78.10535886  -24.11201952
   462000 -1208000    78.10209838  -24.07063010
   463000 -1208000    78.09883176  -24.02926354
   464000 -1208000    78.09555899  -23.98791986
   465000 -1208000    78.09228009  -23.94659908
   466000 -1208000    78.08899507  -23.90530124
   467000 -1208000    78.08570392  -23.86402634
   468000 -1208000    78.08240665  -23.82277443
   469000 -1208000    78.07910327  -23.78154551
   470000 -1208000    78.07579379  -23.74033962
   471000 -1208000    78.07247820  -23.69915677
   472000 -1208000    78.06915651  -23.65799700
   473000 -1208000    78.06582873  -23.61686032
   474000 -1208000    78.06249487  -23.57574675
   475000 -1208000    78.05915492  -23.53465632
   476000 -1208000    78.05580890  -23.49358906
   477000 -1208000    78.05245681  -23.45254498
   478000 -1208000    78.04909866  -23.41152411
   479000 -1208000    78.04573444  -23.37052646
   480000 -1208000    78.04236417  -23.32955207
   481000 -1208000    78.03898785  -23.28860095
   482000 -1208000    78.03560548  -23.24767312
   483000 -1208000    78.03221708  -23.20676862
   484000 -1208000    78.02882264  -23.16588745
   485000 -1208000    78.02542217  -23.12502964
   486000 -1208000    78.02201569  -23.08419521
   487000 -1208000    78.01860318  -23.04338419
   488000 -1208000    78.01518466  -23.00259659
   489000 -1208000    78.01176014  -22.96183244
   490000 -1208000    78.00832961  -22.92109176
   491000 -1208000    78.00489308  -22.88037456
   492000 -1208000    78.00145057  -22.83968087
   493000 -1208000    77.99800207  -22.79901071
   494000 -1208000    77.99454759  -22.75836410
   495000 -1208000    77.99108713  -22.71774106
   496000 -1208000    77.98762071  -22.67714162
   497000 -1208000    77.98414832  -22.63656578
   498000 -1208000    77.98066997  -22.59601357
   499000 -1208000    77.97718566  -22.55548502
   500000 -1208000    77.97369541  -22.51498013
   501000 -1208000    77.97019922  -22.47449894
   502000 -1208000    77.96669708  -22.43404145
   503000 -1208000    77.96318902  -22.39360769
   504000 -1208000    77.95967503  -22.35319769
   505000 -1208000    77.95615512  -22.31281145
   506000 -1208000    77.95262929  -22.27244900
   507000 -1208000    77.94909755  -22.23211035
   508000 -1208000    77.94555990  -22.19179553
   509000 -1208000    77.94201635  -22.15150455
   510000 -1208000    77.93846691  -22.11123744
   511000 -1208000    77.93491158  -22.07099421
   512000 -1208000    77.93135037  -22.03077487
   513000 -1208000    77.92778328  -21.99057946
   514000 -1208000    77.92421031  -21.95040798
   515000 -1208000    77.92063148  -21.91026045
   516000 -1208000    77.91704678  -21.87013690
   517000 -1208000    77.91345623  -21.83003732
   518000 -1208000    77.90985982  -21.78996178
   519000 -1208000    77.90625757  -21.74991025
   520000 -1208000    77.90264948  -21.70988276
   521000 -1208000    77.89903555  -21.66987933
   522000 -1208000    77.89541579  -21.62989998
   523000 -1208000    77.89179021  -21.58994473
   524000 -1208000    77.88815881  -21.55001358
   525000 -1208000    77.88452159  -21.51010657
   526000 -1208000    77.88087857  -21.47022370
   527000 -1208000    77.87722974  -21.43036499
   528000 -1208000    77.87357511  -21.39053046
   529000 -1208000    77.86991470  -21.35072013
   530000 -1208000    77.86624849  -21.31093401
   531000 -1208000    77.86257651  -21.27117211
   532000 -1208000    77.85889875  -21.23143446
   533000 -1208000    77.85521522  -21.19172107
   534000 -1208000    77.85152592  -21.15203196
   535000 -1208000    77.84783086  -21.11236713
   536000 -1208000    77.84413005  -21.07272662
   537000 -1208000    77.84042349  -21.03311043
   538000 -1208000    77.83671119  -20.99351857
   539000 -1208000    77.83299315  -20.95395107
   540000 -1208000    77.82926938  -20.91440794
   541000 -1208000    77.82553988  -20.87488920
   542000 -1208000    77.82180466  -20.83539485
   543000 -1208000    77.81806372  -20.79592492
   544000 -1208000    77.81431707  -20.75647941
   545000 -1208000    77.81056472  -20.71705835
   546000 -1208000    77.80680667  -20.67766175
   547000 -1208000    77.80304292  -20.63828962
   548000 -1208000    77.79927348  -20.59894198
   549000 -1208000    77.79549836  -20.55961884
   550000 -1208000    77.79171756  -20.52032023
   551000 -1208000    77.78793110  -20.48104609
   552000 -1208000    77.78413896  -20.44179656
   553000 -1208000    77.78034116  -20.40257156
   554000 -1208000    77.77653771  -20.36337114
   555000 -1208000    77.77272860  -20.32419529
   556000 -1208000    77.76891385  -20.28504405
   557000 -1208000    77.76509346  -20.24591742
   558000 -1208000    77.76126744  -20.20681541
   559000 -1208000    77.75743578  -20.16773804
   560000 -1208000    77.75359851  -20.12868532
   561000 -1208000    77.74975561  -20.08965727
   562000 -1208000    77.74590711  -20.05065389
   563000 -1208000    77.74205299  -20.01167520
   564000 -1208000    77.73819328  -19.97272121
   565000 -1208000    77.73432797  -19.93379193
   566000 -1208000    77.73045707  -19.89488739
   567000 -1208000    77.72658058  -19.85600758
   568000 -1208000    77.72269852  -19.81715252
   569000 -1208000    77.71881088  -19.77832223
   570000 -1208000    77.71491767  -19.73951671
   571000 -1208000    77.71101890  -19.70073597
   572000 -1208000    77.70711457  -19.66198004
   573000 -1208000    77.70320469  -19.62324892
   574000 -1208000    77.69928926  -19.58454264
   575000 -1208000    77.69536830  -19.54586115
   576000 -1208000    77.69144179  -19.50720453
   577000 -1208000    77.68750976  -19.46857276
   578000 -1208000    77.68357220  -19.42996586
   579000 -1208000    77.67962913  -19.39138384
   580000 -1208000    77.67568053  -19.35282671
   581000 -1208000    77.67172644  -19.31429448
   582000 -1208000    77.66776683  -19.27578715
   583000 -1208000    77.66380174  -19.23730475
   584000 -1208000    77.65983115  -19.19884728
   585000 -1208000    77.65585507  -19.16041476
   586000 -1208000    77.65187351  -19.12200718
   587000 -1208000    77.64788648  -19.08362457
   588000 -1208000    77.64389398  -19.04526693
   589000 -1208000    77.63989601  -19.00693428
   324000 -1209000    78.48292728  -29.99781456
   325000 -1209000    78.48055740  -29.95360817
   326000 -1209000    78.47818073  -29.90942010
   327000 -1209000    78.47579726  -29.86525040
   328000 -1209000    78.47340700  -29.82109912
   329000 -1209000    78.47100995  -29.77696629
   330000 -1209000    78.46860611  -29.73285195
   331000 -1209000    78.46619550  -29.68875615
   332000 -1209000    78.46377811  -29.64467892
   333000 -1209000    78.46135396  -29.60062030
   334000 -1209000    78.45892303  -29.55658034
   335000 -1209000    78.45648535  -29.51255908
   336000 -1209000    78.45404091  -29.46855654
   337000 -1209000    78.45158971  -29.42457280
   338000 -1209000    78.44913177  -29.38060786
   339000 -1209000    78.44666708  -29.33666178
   340000 -1209000    78.44419565  -29.29273459
   341000 -1209000    78.44171749  -29.24882634
   342000 -1209000    78.43923260  -29.20493706
   343000 -1209000    78.43674098  -29.16106679
   344000 -1209000    78.43424265  -29.11721556
   345000 -1209000    78.43173759  -29.07338344
   346000 -1209000    78.42922582  -29.02957044
   347000 -1209000    78.42670734  -28.98577662
   348000 -1209000    78.42418216  -28.94200199
   349000 -1209000    78.42165028  -28.89824661
   350000 -1209000    78.41911171  -28.85451052
   351000 -1209000    78.41656644  -28.81079374
   352000 -1209000    78.41401449  -28.76709633
   353000 -1209000    78.41145586  -28.72341831
   354000 -1209000    78.40889056  -28.67975973
   355000 -1209000    78.40631858  -28.63612062
   356000 -1209000    78.40373993  -28.59250102
   357000 -1209000    78.40115462  -28.54890097
   358000 -1209000    78.39856265  -28.50532050
   359000 -1209000    78.39596403  -28.46175966
   360000 -1209000    78.39335876  -28.41821848
   361000 -1209000    78.39074685  -28.37469699
   362000 -1209000    78.38812830  -28.33119523
   363000 -1209000    78.38550311  -28.28771325
