% site name: NNVN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.6783   -16.0     2.8    51.9     2.3   -50.9     1.9
2008.6810   -19.9     2.7    50.7     2.1   -50.2     1.9
2008.6840   -18.1     2.7    53.6     2.1   -52.9     1.9
2008.6870   -17.0     2.7    52.6     2.1   -52.9     1.9
2008.6893   -21.8     2.7    50.4     2.1   -50.1     1.9
2008.6920   -22.2     2.7    52.6     2.1   -50.6     1.9
2008.6950   -25.1     2.7    50.2     2.1   -49.7     1.9
2008.6980   -15.2     2.7    50.8     2.1   -50.7     1.9
2008.7001   -17.2     2.7    52.0     2.1   -50.6     1.9
2008.7030   -18.0     2.7    51.9     2.1   -49.8     1.9
2008.7060   -17.4     2.7    52.6     2.1   -50.2     1.9
2008.7083   -14.4     2.7    54.6     2.1   -50.1     1.9
2008.7111   -15.0     2.7    55.4     2.2   -48.9     1.8
2008.7140    -8.5     2.8    54.1     2.1   -49.4     1.9
2008.7170   -17.3     2.7    55.4     2.1   -46.0     1.9
2008.7193   -10.6     2.7    57.0     2.1   -46.3     1.9
2008.7220    -9.9     2.7    54.5     2.1   -46.5     1.9
2008.7250   -13.7     2.8    53.7     2.1   -46.6     1.9
2008.7280   -11.9     2.7    57.0     2.1   -44.8     1.9
2008.7303   -12.5     2.7    57.9     2.1   -44.9     1.9
2008.7331    -9.0     2.7    57.0     2.1   -44.0     1.9
2008.7360   -12.3     2.9    54.6     2.3   -44.8     2.0
2008.7390   -12.5     2.9    53.9     2.3   -46.3     2.0
2008.7413   -17.7     2.8    51.9     2.2   -49.1     1.9
2008.7440   -13.5     3.1    52.7     2.5   -49.0     2.1
2008.7470   -17.3     2.7    51.7     2.1   -46.7     1.9
2008.7500   -11.6     2.7    50.7     2.1   -50.2     1.9
2008.7521   -14.9     2.7    51.7     2.1   -48.4     1.9
2008.7550   -15.2     2.8    52.4     2.2   -47.3     1.9
2008.7580    -7.5     2.8    49.9     2.2   -47.6     1.9
2008.7603   -10.3     2.8    51.3     2.1   -47.3     1.9
2008.7631    -9.7     2.7    51.0     2.1   -48.5     1.9
2008.7660   -15.0     2.7    52.8     2.1   -48.0     1.9
2008.7690   -18.9     2.7    53.0     2.1   -48.7     1.9
2008.7713   -20.3     2.7    51.7     2.1   -49.3     1.9
2008.7740   -15.9     2.7    50.7     2.1   -47.0     1.9
2008.7770   -17.1     2.7    50.9     2.1   -46.5     1.9
2008.7800   -17.1     2.8    50.4     2.1   -48.5     1.9
2008.7823   -19.6     2.7    51.7     2.1   -48.3     1.9
2008.7851   -22.2     2.7    50.5     2.1   -49.4     1.9
2008.7880   -13.7     2.7    51.9     2.1   -46.5     1.9
2008.7910   -18.4     2.8    51.9     2.2   -48.8     1.9
2008.7933   -15.7     3.1    52.4     2.3   -49.2     2.1
2008.7960    -7.7     2.6    51.6     2.1   -51.0     1.9
