% site name: HJOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.5170   -29.3     2.8    44.4     2.1   -44.0     1.7
2008.5200   -25.8     2.8    43.3     2.1   -44.2     1.7
2008.5222   -27.1     2.8    44.6     2.1   -43.9     1.7
2008.5250   -24.8     2.9    45.1     2.1   -42.6     1.8
2008.5280   -24.5     2.8    43.9     2.1   -46.5     1.7
2008.5310   -31.3     3.0    43.5     2.1   -45.4     1.7
2008.5332   -25.1     2.9    43.6     2.1   -45.8     1.7
2008.5360   -24.8     2.8    45.5     2.1   -43.1     1.7
2008.5390   -27.1     2.8    44.8     2.1   -44.0     1.7
2008.5413   -24.6     2.8    43.7     2.1   -44.3     1.7
2008.5440   -24.5     2.8    45.0     2.1   -44.2     1.7
2008.5470   -24.0     2.9    43.4     2.1   -43.6     1.8
2008.5500   -28.4     2.8    44.3     2.1   -44.5     1.7
2008.5523   -24.8     2.8    46.1     2.1   -46.0     1.7
2008.5550   -25.5     2.8    46.0     2.1   -44.6     1.7
2008.5580   -25.9     2.8    44.4     2.1   -42.8     1.7
2008.5610   -25.9     2.9    44.7     2.1   -43.8     1.8
2008.5633   -27.0     2.8    45.3     2.1   -43.9     1.7
2008.5660   -25.4     2.8    44.2     2.1   -45.5     1.7
2008.5690   -24.4     2.8    45.4     2.1   -45.8     1.7
2008.5720   -23.2     2.8    43.9     2.1   -44.5     1.7
2008.5743   -23.0     2.8    43.9     2.1   -47.5     1.7
2008.5770   -22.1     2.8    45.4     2.1   -45.8     1.7
2008.5800   -23.7     2.9    44.0     2.1   -42.9     1.8
2008.5830   -19.1     2.8    44.1     2.1   -45.2     1.7
2008.5852   -19.0     2.8    45.3     2.1   -43.0     1.7
2008.5880   -22.8     2.8    43.6     2.1   -43.7     1.7
2008.5910   -23.7     2.8    43.6     2.1   -43.7     1.7
2008.5933   -19.7     2.8    44.6     2.1   -44.2     1.7
2008.5961   -17.6     2.8    45.5     2.1   -44.2     1.7
2008.5990   -23.5     2.8    45.2     2.1   -44.8     1.7
2008.6020   -16.6     2.9    44.4     2.1   -44.4     1.8
2008.6043   -22.8     2.9    43.9     2.1   -45.0     1.8
2008.6070   -20.3     2.9    45.1     2.1   -45.0     1.8
2008.6100   -20.6     2.9    45.6     2.1   -45.2     1.8
2008.6130   -18.9     2.9    45.6     2.1   -46.7     1.8
2008.6153   -22.1     2.9    45.7     2.1   -46.7     1.8
