% site name: SENU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.9550   -22.7     2.6    49.1     2.1   -32.2     1.9
2008.9580   -24.1     2.6    50.3     2.1   -31.8     1.9
2008.9603   -27.6     2.6    51.4     2.1   -34.7     1.9
2008.9630   -25.5     2.6    49.8     2.1   -36.7     1.9
2008.9660   -29.1     2.6    50.2     2.1   -35.0     1.9
2008.9690   -30.3     2.6    48.6     2.1   -36.3     2.0
2008.9713   -29.2     2.6    49.3     2.1   -36.3     1.9
2008.9740   -31.0     2.6    48.9     2.1   -35.3     1.9
2008.9770   -30.3     2.6    48.4     2.1   -38.3     1.9
2008.9794   -31.7     2.6    49.7     2.1   -37.1     1.9
2008.9821   -22.0     2.6    50.3     2.1   -36.9     2.0
2008.9850   -27.9     2.6    49.1     2.1   -36.7     1.9
2008.9880   -31.0     2.6    49.4     2.1   -37.3     1.9
2008.9903   -30.9     2.6    52.8     2.1   -34.8     1.9
2008.9931   -29.1     2.6    51.2     2.1   -33.0     1.9
2008.9960   -30.0     2.6    49.5     2.1   -35.1     1.9
2008.9990   -26.3     2.6    51.7     2.1   -37.3     1.9
2009.0013   -28.0     2.6    48.3     2.2   -37.4     2.0
2009.0041   -30.4     2.6    51.0     2.1   -37.0     2.0
2009.0070   -26.9     2.6    52.5     2.1   -36.5     1.9
2009.0100   -29.2     2.6    49.1     2.1   -37.8     1.9
2009.0123   -28.4     2.6    50.0     2.1   -34.4     1.9
2009.0151   -28.5     2.6    50.7     2.1   -36.3     1.9
2009.0180   -25.2     2.6    50.9     2.1   -36.1     1.9
2009.0210   -28.4     2.6    49.8     2.1   -36.0     1.9
2009.0233   -28.7     2.6    49.9     2.1   -36.1     1.9
2009.0260   -24.3     2.6    49.0     2.1   -36.3     1.9
2009.0290   -27.3     2.6    48.7     2.1   -36.7     1.9
2009.0314   -26.5     2.6    48.4     2.1   -37.2     1.9
2009.0341   -27.6     2.6    48.5     2.1   -35.7     1.9
2009.0370   -27.8     2.6    48.2     2.1   -35.5     1.9
2009.0400   -29.0     2.6    48.1     2.1   -33.9     1.9
