% site name: KUAQ
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.2360   -51.4     3.0    41.0     1.9   -37.5     1.5
2010.2390   -52.7     3.2    40.6     1.9   -38.9     1.5
2010.2420   -46.5     3.1    40.3     1.9   -38.7     1.6
2010.2443   -48.5     3.4    40.6     1.9   -37.5     1.6
2010.2470   -51.9     3.4    40.3     1.9   -38.5     1.6
2010.2500   -47.1     3.2    40.2     2.0   -39.3     1.6
2010.2530   -43.4     3.6    40.8     2.1   -38.2     1.6
2010.2552   -45.1     3.3    40.0     2.0   -38.7     1.6
2010.2580   -44.2     3.4    40.3     2.0   -39.2     1.6
2010.2610   -51.0     3.6    40.2     2.1   -39.4     1.6
2010.2640   -46.2     4.0    40.8     2.2   -36.5     1.8
2010.2663   -47.5     3.4    41.3     2.2   -39.8     1.6
2010.2690   -52.3     3.3    40.8     1.9   -39.1     1.5
2010.2720   -47.7     3.3    40.4     1.9   -37.9     1.5
2010.2750   -47.5     3.1    40.8     1.9   -38.2     1.6
2010.2772   -48.6     3.4    39.2     2.0   -40.2     1.6
2010.2800   -40.7     3.4    39.7     1.9   -38.8     1.6
2010.2830   -44.1     3.0    39.0     1.9   -39.2     1.5
2010.2854   -45.9     3.1    38.5     1.9   -36.9     1.6
2010.2882   -45.5     3.1    38.7     1.9   -38.1     1.6
2010.2910   -49.3     3.0    39.0     1.9   -37.9     1.5
2010.2940   -44.5     3.1    38.9     1.9   -35.6     1.6
2010.2963   -56.3     3.0    38.0     1.9   -35.9     1.5
2010.2990   -44.1     3.1    40.2     1.9   -36.1     1.6
2010.3020   -52.9     3.3    39.8     2.0   -35.3     1.6
2010.3050   -45.7     3.0    39.0     1.9   -33.7     1.5
2010.3072   -45.7     3.1    39.5     1.9   -35.6     1.6
2010.3100   -47.3     3.2    40.6     2.0   -35.9     1.6
2010.3130   -47.2     3.0    40.4     1.9   -39.1     1.5
2010.3160   -46.3     3.0    40.5     1.9   -33.8     1.5
2010.3183   -45.7     3.0    40.2     1.9   -34.7     1.5
2010.3210   -45.0     3.0    40.8     1.9   -35.7     1.5
2010.3240   -46.8     3.1    41.1     1.9   -34.5     1.6
2010.3270   -46.6     3.2    39.4     2.0   -36.6     1.6
2010.3292   -46.1     3.1    39.4     1.9   -32.6     1.6
2010.3320   -49.4     3.0    38.0     1.9   -33.2     1.5
2010.3350   -44.9     3.3    39.7     2.0   -35.9     1.6
2010.3374   -53.5     3.5    38.9     2.1   -38.4     1.6
