% site name: SRMP
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1640   -63.4     3.4    72.7     1.9   -32.8     2.0
2008.1662   -55.8     3.3    75.1     1.8   -32.3     1.9
2008.1690   -61.6     3.3    74.1     1.8   -32.9     1.9
2008.1720   -61.6     3.2    73.8     1.8   -31.8     1.9
2008.1750   -59.5     3.1    74.7     1.8   -30.5     1.9
2008.1772   -60.9     3.1    73.3     1.8   -32.1     1.9
2008.1800   -60.0     3.1    73.9     1.8   -33.1     1.9
2008.1830   -58.0     3.1    73.2     1.8   -32.8     1.9
2008.1860   -58.9     3.1    72.9     1.8   -31.3     1.9
2008.1882   -59.7     3.4    74.1     1.8   -32.2     1.9
2008.1910   -57.2     3.4    72.6     1.9   -32.7     2.0
2008.1940   -56.4     3.4    72.4     1.9   -34.0     2.0
2008.1964   -56.6     3.4    73.5     1.9   -32.6     2.0
2008.1992   -61.1     3.3    73.9     1.8   -32.5     1.9
2008.2020   -59.7     3.3    72.4     1.8   -33.1     1.9
2008.2050   -61.4     3.3    73.7     1.8   -34.1     1.8
2008.2073   -60.6     3.3    72.8     1.8   -33.8     1.8
2008.2100   -62.8     3.3    73.0     1.8   -34.5     1.8
2008.2130   -57.9     3.3    73.3     1.8   -32.4     1.9
2008.2160   -63.5     3.2    73.9     1.8   -32.1     1.9
2008.2182   -61.6     3.3    72.7     1.9   -32.5     1.9
2008.2210   -57.2     3.2    72.1     1.8   -32.6     1.9
2008.2240   -57.6     3.1    72.1     1.8   -31.9     1.9
2008.2270   -58.8     3.2    73.3     1.8   -32.7     1.9
2008.2292   -56.8     3.2    72.3     1.8   -33.0     1.9
2008.2320   -58.0     3.2    73.7     1.8   -34.0     1.9
2008.2350   -57.4     3.3    74.2     1.8   -33.1     1.8
2008.2380   -61.9     3.5    74.1     1.9   -34.0     2.0
2008.2402   -58.9     3.4    73.4     1.8   -32.3     1.9
2008.2430   -57.9     3.3    74.7     1.8   -33.0     1.8
2008.2460   -64.4     3.4    73.9     1.9   -32.1     2.0
2008.2490   -63.2     3.3    73.5     1.8   -33.1     1.8
2008.2512   -64.8     3.2    73.6     1.8   -33.4     1.9
2008.2540   -64.8     3.3    73.8     1.8   -32.1     1.8
2008.2570   -65.0     3.1    74.3     1.8   -32.3     1.9
