% site name: DANE
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.2032   -14.8     3.6    27.0     1.7   -48.2     1.2
2010.2060   -12.2     3.6    28.4     1.7   -47.8     1.2
2010.2090    -8.9     3.6    27.9     1.7   -47.4     1.2
2010.2120   -10.9     3.7    27.4     1.7   -48.4     1.3
2010.2142   -11.9     3.6    27.0     1.7   -47.6     1.2
2010.2170    -8.1     3.7    26.6     1.7   -46.9     1.3
2010.2200    -5.1     3.6    27.4     1.7   -47.8     1.2
2010.2230    -7.6     3.6    25.8     1.7   -48.0     1.2
2010.2252   -11.8     3.5    26.5     1.7   -47.2     1.3
2010.2280    -7.4     3.7    26.9     1.7   -46.4     1.3
2010.2310    -7.9     3.6    26.0     1.7   -46.6     1.2
2010.2333    -9.6     3.6    26.1     1.7   -47.1     1.2
2010.2360   -10.0     3.7    25.5     1.7   -48.4     1.3
2010.2390    -7.1     3.6    25.0     1.7   -48.0     1.2
2010.2420    -4.2     3.7    25.6     1.7   -49.5     1.3
2010.2443   -10.2     4.0    26.5     1.8   -47.4     1.3
2010.2470     1.4     3.9    24.9     1.8   -46.8     1.3
2010.2500    -8.3     3.9    29.0     1.8   -42.2     1.3
2010.2530     1.6     4.1    23.7     1.8   -47.9     1.3
2010.2552    -4.7     3.7    25.4     1.7   -47.2     1.3
2010.2580    -3.9     3.9    25.8     1.8   -47.7     1.3
2010.2610   -11.0     4.2    26.1     1.9   -47.6     1.4
2010.2640    -6.0     3.8    26.3     1.8   -47.0     1.3
2010.2663    -9.3     4.1    25.8     1.8   -48.2     1.3
2010.2690   -11.8     3.7    26.9     1.8   -46.4     1.3
2010.2720   -12.3     3.9    26.4     1.8   -47.6     1.3
2010.2750    -7.6     3.6    27.3     1.7   -45.6     1.2
2010.2772    -6.3     3.8    24.9     1.7   -47.6     1.3
2010.2800    -7.0     3.8    24.6     1.7   -48.0     1.3
2010.2830    -6.3     3.7    25.4     1.8   -46.9     1.3
2010.2854    -2.5     3.6    25.5     1.8   -47.6     1.3
2010.2882    -8.6     3.7    25.6     1.8   -47.5     1.3
2010.2910   -11.7     3.6    25.5     1.7   -47.3     1.2
2010.2940    -3.9     3.7    26.2     1.7   -47.0     1.3
2010.2963    -8.6     3.7    26.9     1.7   -44.8     1.3
2010.2990    -6.0     3.6    25.0     1.7   -46.4     1.2
2010.3020    -2.6     3.8    26.2     1.8   -47.0     1.3
2010.3050    -8.9     3.7    24.8     1.8   -46.3     1.3
2010.3072    -4.2     3.9    26.8     1.8   -45.7     1.4
2010.3100    -7.1     3.8    25.8     1.8   -45.6     1.3
2010.3130    -5.5     3.6    25.3     1.7   -46.8     1.2
2010.3160    -9.7     3.6    26.0     1.7   -46.7     1.2
2010.3183    -7.9     3.6    27.0     1.7   -45.4     1.2
2010.3210    -8.1     3.7    27.7     1.7   -46.4     1.3
2010.3240    -5.8     3.6    26.7     1.7   -45.1     1.2
2010.3270    -4.9     3.9    25.4     1.8   -44.7     1.4
2010.3292   -11.7     3.7    25.3     1.7   -45.6     1.3
2010.3320   -13.7     3.6    27.1     1.7   -45.5     1.2
2010.3350    -7.7     3.9    25.8     1.8   -43.9     1.4
2010.3374    -8.0     4.7    26.0     2.0   -45.8     1.4
2010.3402   -11.8     4.0    24.3     1.8   -44.1     1.3
2010.3430    -9.8     3.9    24.9     1.8   -44.9     1.4
2010.3460   -15.1     4.0    24.6     1.8   -44.5     1.4
2010.3483    -7.0     4.0    26.1     1.8   -46.0     1.3
2010.3510   -13.5     3.8    26.2     1.8   -42.7     1.3
2010.3540    -9.9     3.6    25.3     1.7   -45.2     1.3
2010.3570    -6.5     3.5    23.7     1.7   -45.5     1.2
2010.3592    -7.7     3.9    24.2     1.8   -45.4     1.4
2010.3620    -7.4     3.8    25.2     1.8   -44.6     1.3
2010.3650   -11.0     3.6    25.0     1.7   -44.6     1.2
2010.3680   -12.4     3.7    22.5     1.8   -43.6     1.3
2010.3702    -8.8     3.7    22.4     1.8   -43.8     1.3
2010.3730   -11.1     3.8    22.4     1.8   -44.9     1.3
2010.3760    -0.2     3.7    22.8     1.7   -42.8     1.3
2010.3790   -14.7     3.8    25.2     1.8   -44.0     1.3
2010.3812    -9.2     4.3    23.5     1.8   -43.9     1.4
2010.3840   -12.7     3.9    23.8     1.8   -44.7     1.4
2010.3870    -9.1     3.7    23.6     1.8   -44.7     1.3
2010.3900    -9.1     3.6    23.3     1.7   -44.1     1.2
2010.3922    -9.6     3.7    24.4     1.7   -42.8     1.3
2010.3950   -10.9     3.6    22.8     1.7   -44.5     1.2
2010.3980    -3.7     3.8    21.5     1.8   -45.0     1.3
2010.4003    -8.5     3.6    22.9     1.7   -40.9     1.2
2010.4030    -8.8     3.6    22.6     1.7   -43.4     1.2
2010.4060   -11.7     3.7    23.5     1.7   -44.0     1.3
2010.4090   -15.5     4.1    24.5     1.8   -43.3     1.4
2010.4113   -12.4     4.0    25.3     1.8   -42.9     1.4
2010.4140    -9.1     4.1    23.4     1.8   -42.7     1.4
2010.4170    -8.8     3.8    24.0     1.8   -42.9     1.3
2010.4200   -10.2     3.8    25.7     1.8   -42.0     1.3
2010.4222    -9.6     3.7    25.8     1.8   -41.2     1.3
2010.4250    -6.8     4.0    25.0     1.8   -42.2     1.3
2010.4280   -13.1     3.7    24.0     1.7   -42.3     1.3
2010.4310    -9.6     3.7    22.1     1.8   -40.5     1.3
2010.4333    -0.6     3.8    23.1     1.8   -42.8     1.3
2010.4360    -1.8     3.6    23.9     1.7   -40.6     1.3
2010.4390    -5.1     3.6    23.7     1.7   -42.0     1.3
2010.4420    -4.2     3.6    23.9     1.7   -43.0     1.2
2010.4442    -7.4     3.7    23.7     1.8   -42.0     1.3
2010.4470    -9.0     3.7    22.9     1.8   -41.4     1.3
2010.4500    -6.2     3.6    23.7     1.7   -41.0     1.2
2010.4523   -11.7     3.6    23.0     1.8   -41.1     1.3
2010.4552    -7.1     3.7    23.1     1.8   -40.8     1.3
2010.4580   -13.2     4.0    23.7     1.8   -43.0     1.4
2010.4610   -11.7     3.7    22.4     1.8   -41.0     1.3
2010.4633   -10.4     3.7    23.5     1.8   -40.7     1.3
2010.4660    -6.4     3.6    23.1     1.7   -41.0     1.3
2010.4690    -8.9     3.7    24.1     1.8   -41.9     1.3
2010.4720    -8.8     3.6    23.5     1.7   -41.9     1.2
2010.4742    -9.2     3.7    23.5     1.8   -41.1     1.3
2010.4770   -12.1     3.7    22.1     1.7   -42.9     1.3
2010.4800   -12.4     3.8    23.0     1.8   -42.5     1.3
2010.4830    -9.4     3.8    22.0     1.8   -40.6     1.3
2010.4853    -9.9     3.8    21.5     1.8   -41.1     1.3
2010.4880   -11.3     4.0    21.2     1.8   -41.7     1.4
2010.4910    -6.2     3.8    21.3     1.8   -40.6     1.3
2010.4940    -9.7     3.9    23.0     1.8   -40.9     1.3
2010.4962    -5.0     4.0    22.8     1.8   -41.0     1.3
