% site name: PLPK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.7083   -28.5     3.5    40.0     2.1   -46.5     1.6
2008.7111   -26.0     3.3    39.3     2.1   -45.8     1.6
2008.7140   -29.7     3.3    38.8     2.1   -46.0     1.6
2008.7170   -29.8     3.3    40.3     2.1   -47.1     1.6
2008.7193   -35.5     3.3    39.7     2.1   -47.9     1.6
2008.7220   -31.5     3.3    40.2     2.1   -48.8     1.6
2008.7250   -28.0     3.3    38.9     2.1   -47.3     1.6
2008.7280   -27.3     3.3    38.6     2.1   -45.6     1.6
2008.7303   -30.4     3.3    38.2     2.1   -44.7     1.6
2008.7331   -27.5     3.3    36.2     2.1   -44.3     1.6
2008.7360   -31.3     3.3    39.1     2.1   -46.7     1.6
2008.7390   -35.5     3.3    39.7     2.1   -45.7     1.6
2008.7413   -31.3     3.3    38.8     2.1   -44.9     1.6
2008.7440   -26.1     3.3    37.9     2.1   -45.2     1.6
2008.7470   -26.0     3.2    37.9     2.0   -44.4     1.7
2008.7500   -25.2     3.3    37.1     2.1   -44.9     1.6
2008.7521   -24.3     3.3    37.9     2.1   -44.9     1.6
2008.7550   -32.6     3.5    38.3     2.1   -42.3     1.6
2008.7580   -26.4     3.4    37.1     2.1   -43.4     1.7
2008.7603   -23.6     3.3    38.9     2.1   -44.2     1.6
2008.7631   -18.9     3.3    38.3     2.1   -45.1     1.6
2008.7660   -23.9     3.3    38.4     2.1   -46.3     1.6
2008.7690   -32.3     3.3    39.4     2.1   -44.6     1.6
2008.7713   -33.8     3.3    39.8     2.1   -44.1     1.6
2008.7740   -31.7     3.2    38.7     1.9   -44.8     1.6
2008.7770   -30.0     3.3    37.8     2.1   -43.9     1.6
2008.7800   -29.8     3.6    37.8     2.1   -45.8     1.6
2008.7823   -32.0     3.3    39.1     2.1   -46.6     1.6
2008.7851   -30.5     3.3    38.6     2.1   -44.4     1.6
2008.7880   -28.8     3.3    39.0     2.1   -43.3     1.6
