% site name: LEFN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.5080   -22.0     4.0    35.9     1.7   -49.4     1.3
2009.5110   -16.9     4.0    34.1     1.7   -48.4     1.3
2009.5133   -22.7     4.0    34.4     1.7   -49.7     1.3
2009.5161   -15.5     4.0    35.3     1.7   -48.6     1.2
2009.5190   -18.2     4.0    33.2     1.7   -49.0     1.2
2009.5220   -18.8     4.0    33.5     1.7   -47.7     1.3
2009.5242   -18.4     4.1    34.3     1.7   -48.8     1.2
2009.5270   -24.2     4.0    36.7     1.7   -49.5     1.3
2009.5300   -20.8     4.0    33.2     1.7   -48.8     1.2
2009.5324   -18.2     4.0    33.5     1.7   -47.7     1.2
2009.5351   -19.5     4.1    34.5     1.7   -49.1     1.2
2009.5380   -20.2     4.0    34.8     1.7   -49.3     1.3
2009.5410   -19.0     4.1    33.9     1.7   -49.8     1.3
2009.5434   -15.0     4.0    34.3     1.7   -49.9     1.3
2009.5461   -26.2     3.9    34.0     1.7   -48.6     1.3
2009.5490   -18.0     4.0    32.6     1.7   -49.6     1.2
2009.5520   -16.7     4.0    34.0     1.7   -49.5     1.3
2009.5544   -14.9     4.2    34.1     1.7   -46.5     1.2
2009.5572   -12.5     4.1    33.4     1.7   -46.2     1.3
2009.5600   -15.4     4.1    34.9     1.7   -48.4     1.3
2009.5630   -10.3     4.0    32.4     1.7   -50.4     1.2
2009.5654    -9.8     4.0    32.8     1.7   -48.5     1.3
2009.5681    -8.8     4.0    33.8     1.7   -48.0     1.2
2009.5710   -17.4     4.0    33.9     1.7   -49.3     1.3
2009.5740   -20.6     4.0    34.5     1.7   -50.2     1.3
2009.5762   -14.6     3.9    34.5     1.7   -49.9     1.2
2009.5791   -12.2     4.0    34.0     1.7   -49.6     1.2
2009.5820   -16.0     4.0    33.0     1.7   -50.0     1.3
2009.5844   -15.2     4.1    32.8     1.7   -50.0     1.3
2009.5872   -15.9     4.0    32.2     1.7   -49.6     1.3
2009.5900   -15.9     3.9    32.7     1.7   -49.8     1.3
