% site name: KELY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1996.6372   -20.4     3.6   172.5     2.5  -116.3     2.3
1996.6400   -20.1     4.3   173.3     2.5  -116.8     2.3
1996.6430   -22.9     6.9   172.4     2.5  -111.3     2.6
1996.6453   -21.1     3.4   174.2     2.8  -111.4     2.6
1996.6481   -18.3     3.6   171.3     2.8  -113.4     2.6
1996.6510   -17.4     3.5   175.6     2.8  -110.7     2.3
1996.6540   -17.0     3.6   172.5     2.5  -114.3     2.8
1996.6563   -22.9     4.1   168.1     3.0  -115.1     2.4
1996.6590   -21.6     4.0   171.9     2.6  -115.7     3.0
1996.6620   -26.3     4.0   171.6     3.3  -113.2     2.4
1996.6650   -25.3     3.5   172.4     2.6  -116.1     2.5
1996.6673   -23.4     4.6   172.5     2.7  -113.2     2.3
1996.6700   -20.6     3.8   172.7     2.5  -114.3     2.5
1996.6730   -24.5     5.2   172.0     2.8  -114.5     2.5
1996.6760   -20.6     3.7   173.3     2.5  -114.8     2.4
1996.6783   -20.9     4.0   172.2     2.5  -114.8     2.4
1996.6810   -11.7     3.6   171.7     2.6  -115.2     2.3
1996.6840   -21.4     3.9   168.2     2.5  -113.0     2.3
1996.6870   -18.2     3.6   170.3     2.5  -113.3     2.6
1996.6893   -17.3     3.7   171.3     2.9  -111.4     2.2
1996.6920   -25.5     3.7   169.7     2.4  -115.3     2.4
1996.6980   -19.1     3.5   170.2     2.6  -115.8     2.3
1996.7001   -20.0     3.6   170.8     2.5  -113.9     2.3
1996.7030   -16.0     4.0   170.8     2.5  -111.5     2.5
1996.7060   -19.9     3.5   171.6     2.8  -111.9     2.6
1996.7083   -21.6     3.7   172.4     2.8  -111.4     2.6
1996.7111   -13.7     3.5   172.3     2.8  -113.7     2.4
1996.7140   -13.0     3.5   168.7     2.8  -114.1     2.4
1996.7170   -10.8     3.8   172.4     2.5  -114.5     2.5
1996.7193   -17.8     3.9   169.9     2.9  -109.6     2.4
1996.7220   -14.0     4.2   171.1     2.7  -112.3     3.9
1996.7250   -22.2     3.8   169.2     4.0  -111.6     4.2
1996.7280   -12.7     3.5   168.8     4.7  -111.4     2.3
1996.7303   -14.4     4.2   169.3     2.5  -114.6     2.5
1996.7331   -20.1     3.8   168.2     2.8  -110.7     2.5
1996.7360   -17.0     6.2   169.5     2.8  -109.9     2.6
1996.7390   -16.9     7.0   169.1     2.8  -112.5     2.7
1996.7413   -15.1     3.5   172.7     3.0  -111.2     2.4
1996.7440   -20.0     3.9   171.1     2.6  -110.2     2.3
1996.7470   -20.7     3.9   170.0     2.5  -110.5     2.5
1996.7521   -13.3     4.0   172.9     2.7  -112.4     2.4
1996.7550    -9.1     4.3   170.2     2.6  -109.4     2.3
1996.7580    -6.0     3.6   169.6     2.5  -109.0     2.3
1996.7603   -17.9     3.5   170.5     2.5  -112.2     2.5
1996.7631   -12.5     3.8   168.4     2.7  -113.8     2.2
1996.7660    -9.8     3.8   169.9     2.3  -111.0     2.3
1996.7690   -12.0     3.5   168.0     2.5  -112.2     2.3
1996.7713   -15.1     3.6   167.8     2.5  -111.9     2.3
1996.7823   -19.9     3.8   170.3     2.5  -113.3     2.4
1996.7851   -12.3     3.3   169.7     2.6  -111.9     2.3
1996.7880   -20.4     3.6   168.6     2.5  -109.2     2.6
1996.7910   -23.1     3.5   170.7     2.8  -112.8     3.4
1996.7933   -21.2     3.5   168.9     3.6  -113.5     2.4
1996.7960   -27.3     3.8   169.8     2.5  -111.9     2.4
1996.7990   -16.5     3.5   171.9     2.6  -111.7     2.2
1996.8020   -23.4     4.0   170.4     2.4  -112.6     2.5
1996.8041   -23.5     5.4   168.6     2.6  -112.6     2.5
1996.8070   -21.1     3.7   167.3     2.7  -111.4     2.4
1996.8100   -19.7     3.8   168.1     2.7  -113.5     2.9
1996.8130   -18.1     3.5   172.2     3.3  -111.5     2.5
