% site name: KMOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.2980   -25.0     3.8    66.2     1.7   -30.6     1.7
2008.3010   -23.0     3.9    66.5     1.7   -31.1     1.7
2008.3032   -30.7     3.8    69.3     1.7   -26.1     1.7
2008.3060   -33.3     3.8    71.3     1.7   -24.5     1.7
2008.3090   -37.6     3.9    71.3     1.7   -25.4     1.7
2008.3114   -36.0     4.0    72.1     1.7   -25.1     1.8
2008.3142   -29.2     3.9    69.6     1.7   -25.6     1.7
2008.3170   -29.5     3.8    70.1     1.7   -26.7     1.7
2008.3200   -35.6     3.9    70.4     1.7   -25.3     1.8
2008.3223   -36.6     3.9    70.1     1.7   -25.9     1.8
2008.3250   -36.9     4.0    71.2     1.7   -24.1     1.8
2008.3280   -29.7     3.9    70.2     1.7   -26.5     1.8
2008.3310   -34.8     3.8    69.2     1.7   -25.4     1.7
2008.3332   -37.9     3.8    69.7     1.7   -26.3     1.7
2008.3360   -37.3     3.9    70.6     1.7   -25.4     1.7
2008.3390   -34.6     3.8    71.5     1.7   -25.6     1.7
2008.3420   -28.3     3.9    70.3     1.7   -26.4     1.7
2008.3443   -28.8     3.8    69.5     1.7   -25.2     1.7
2008.3470   -32.6     3.8    70.8     1.7   -26.5     1.7
2008.3500   -30.2     3.8    71.2     1.7   -26.3     1.7
2008.3530   -32.7     3.8    71.5     1.7   -24.8     1.7
2008.3552   -26.6     3.9    70.4     1.7   -24.4     1.8
2008.3580   -25.1     3.9    69.7     1.7   -25.4     1.8
2008.3610   -25.8     3.8    70.7     1.7   -24.2     1.7
2008.3634   -34.0     3.8    71.1     1.7   -24.9     1.7
2008.3662   -32.7     3.9    70.8     1.7   -23.9     1.8
2008.3690   -28.6     3.8    70.4     1.7   -24.7     1.7
2008.3720   -27.1     3.9    69.0     1.7   -23.8     1.7
2008.3743   -29.6     3.9    69.7     1.7   -25.6     1.7
2008.3770   -31.1     3.8    69.3     1.7   -24.0     1.7
2008.3800   -36.4     3.9    69.8     1.7   -25.2     1.8
2008.3830   -31.0     3.8    71.0     1.7   -26.1     1.7
2008.3853   -25.6     3.9    70.1     1.7   -24.7     1.7
2008.3880   -27.4     3.8    69.1     1.7   -24.6     1.7
2008.3910   -31.4     3.9    71.4     1.7   -24.0     1.8
2008.3940   -29.2     3.8    68.8     1.7   -25.6     1.7
2008.3962   -32.9     3.9    70.9     1.7   -24.4     1.8
2008.3990   -33.4     3.8    70.0     1.7   -24.4     1.7
2008.4020   -36.4     3.8    68.8     1.7   -24.2     1.7
2008.4050   -33.1     3.8    69.0     1.7   -24.3     1.7
2008.4073   -34.4     3.9    69.4     1.7   -23.4     1.7
2008.4100   -29.2     3.8    69.2     1.7   -22.8     1.7
2008.4130   -23.1     3.9    67.9     1.7   -23.7     1.7
2008.4160   -26.0     3.9    69.5     1.7   -23.7     1.7
2008.4182   -26.4     3.8    68.2     1.7   -24.0     1.7
2008.4210   -26.8     3.9    69.7     1.7   -24.0     1.8
2008.4240   -32.0     3.9    69.8     1.7   -24.3     1.8
2008.4263   -28.4     3.8    69.6     1.7   -23.6     1.7
2008.4291   -28.8     3.8    69.8     1.7   -24.1     1.7
2008.4320   -32.8     3.9    69.6     1.7   -25.4     1.7
2008.4350   -27.1     4.0    68.0     1.7   -24.3     1.8
2008.4373   -34.3     3.9    69.1     1.7   -26.0     1.8
2008.4400   -24.8     4.0    70.0     1.7   -23.6     1.8
2008.4430   -27.2     3.8    68.7     1.7   -23.5     1.7
2008.4460   -28.4     3.8    69.1     1.7   -25.5     1.7
2008.4482   -35.9     3.8    67.8     1.7   -25.8     1.7
2008.4510   -28.9     3.8    67.6     1.7   -25.4     1.7
2008.4540   -25.6     3.9    68.2     1.7   -25.4     1.8
2008.4570   -25.3     3.9    68.8     1.7   -24.3     1.8
2008.4593   -20.5     3.8    68.9     1.7   -24.9     1.7
2008.4620   -29.5     3.8    68.7     1.7   -27.1     1.7
2008.4650   -29.3     3.8    68.7     1.7   -26.9     1.7
2008.4680   -20.4     3.8    68.7     1.7   -27.2     1.7
2008.4702   -28.8     3.8    68.2     1.7   -27.2     1.7
2008.4730   -12.5     3.8    66.8     1.7   -25.9     1.7
2008.4760   -36.3     3.8    66.4     1.7   -26.4     1.7
2008.4783   -36.1     3.8    68.3     1.7   -24.9     1.7
2008.4812   -38.4     3.8    68.4     1.7   -26.7     1.7
2008.4840   -26.7     3.8    67.6     1.7   -24.9     1.7
2008.4870   -25.4     3.8    66.9     1.7   -23.4     1.7
2008.4893   -25.1     3.9    67.2     1.7   -24.4     1.7
2008.4920   -34.9     3.9    68.6     1.7   -26.5     1.7
2008.4950   -30.1     3.8    67.5     1.7   -24.8     1.7
2008.4980   -27.5     3.8    67.2     1.7   -25.6     1.7
2008.5002   -28.6     3.8    68.2     1.7   -25.8     1.7
2008.5030   -24.2     3.8    65.3     1.7   -24.8     1.7
2008.5060   -31.5     3.8    68.1     1.7   -25.6     1.7
2008.5090   -28.7     3.7    68.6     1.7   -26.2     1.6
2008.5113   -32.9     3.8    67.3     1.7   -24.0     1.7
2008.5140   -28.1     3.8    67.0     1.7   -24.8     1.7
2008.5170   -25.2     3.8    66.9     1.7   -23.1     1.7
2008.5200   -23.3     3.8    66.2     1.7   -24.8     1.7
2008.5222   -18.8     3.8    68.3     1.7   -22.9     1.7
2008.5250   -28.6     3.9    68.2     1.7   -22.9     1.8
2008.5280   -24.1     3.9    68.0     1.7   -25.5     1.8
2008.5310   -22.8     3.8    65.3     1.7   -24.0     1.7
2008.5332   -13.6     3.8    66.0     1.7   -23.4     1.8
2008.5360   -22.3     3.8    67.1     1.7   -22.3     1.7
2008.5390   -12.2     3.8    67.1     1.7   -22.5     1.7
2008.5413   -24.4     3.8    68.2     1.7   -23.5     1.7
2008.5440   -21.4     3.8    68.0     1.7   -23.8     1.7
2008.5470   -28.3     4.0    66.4     1.7   -23.9     1.7
2008.5500   -21.7     3.9    67.8     1.7   -22.6     1.7
2008.5523   -26.7     3.8    68.4     1.7   -23.1     1.7
