% site name: VFDG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.6741   -13.8     3.3    32.6     1.9   -47.0     1.5
2010.6770   -17.4     3.3    34.0     1.9   -45.8     1.5
2010.6800   -21.0     3.3    32.8     1.9   -47.1     1.5
2010.6823   -19.8     3.4    32.9     1.9   -49.4     1.5
2010.6850   -18.9     3.4    33.0     1.9   -45.3     1.5
2010.6880    -9.2     3.4    32.6     1.9   -47.2     1.5
2010.6910   -22.6     3.3    33.1     1.9   -46.3     1.5
2010.6933   -18.3     3.2    32.8     1.9   -46.0     1.5
2010.6960   -15.9     3.3    33.6     1.9   -45.2     1.5
2010.6990   -17.6     3.2    33.9     1.8   -46.4     1.4
2010.7020   -22.3     3.2    33.2     1.9   -45.9     1.5
2010.7043   -20.5     3.5    32.3     1.9   -47.0     1.5
2010.7070   -18.5     3.3    32.6     1.9   -45.1     1.5
2010.7100   -15.1     3.3    32.6     1.9   -44.6     1.5
2010.7130   -15.0     3.3    32.6     1.9   -44.6     1.5
2010.7153   -17.3     3.2    33.5     1.8   -43.9     1.4
2010.7180   -20.3     3.2    32.8     1.9   -44.9     1.5
2010.7210   -19.7     3.2    33.4     1.9   -43.6     1.5
2010.7240   -17.1     3.4    33.1     1.9   -44.1     1.5
2010.7261   -16.9     3.3    32.7     1.9   -43.9     1.5
2010.7290   -15.3     3.3    32.6     1.9   -44.0     1.4
2010.7320   -14.9     3.8    32.1     2.1   -43.1     1.5
2010.7343   -20.9     3.3    32.0     1.9   -45.1     1.5
2010.7371   -16.1     3.4    31.1     1.9   -44.1     1.5
2010.7400   -10.7     3.5    32.1     1.9   -44.7     1.5
2010.7430   -21.5     3.4    31.7     1.9   -44.8     1.5
2010.7453   -16.5     3.2    32.4     1.9   -43.2     1.5
2010.7480   -14.9     3.2    31.8     1.9   -43.4     1.5
2010.7510   -20.0     3.3    33.2     1.9   -44.8     1.5
2010.7540   -16.3     3.3    33.6     1.9   -44.9     1.5
2010.7563   -16.2     3.2    33.3     1.9   -45.8     1.5
2010.7591   -13.5     3.2    32.8     1.9   -44.6     1.5
2010.7620   -17.4     3.3    32.8     1.9   -44.3     1.5
2010.7650   -15.5     3.6    33.7     1.9   -44.6     1.5
2010.7673   -16.5     3.3    34.9     1.9   -44.7     1.5
2010.7700   -22.9     3.5    32.2     1.9   -42.8     1.6
2010.7730   -29.8     3.4    30.5     1.9   -43.4     1.5
2010.7760   -24.2     3.4    32.3     1.9   -45.1     1.5
2010.7781   -20.3     3.6    32.5     1.9   -46.1     1.5
2010.7810   -12.5     3.6    31.9     1.9   -45.3     1.5
