% site name: UPVK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.2460   -24.4     3.2    70.0     1.8   -31.7     1.9
2008.2490   -24.8     3.2    69.1     1.8   -32.8     1.9
2008.2512   -27.6     3.2    69.7     1.8   -32.0     1.9
2008.2540   -30.5     3.2    70.8     1.8   -31.3     1.9
2008.2570   -31.1     3.2    71.2     1.8   -32.1     1.9
2008.2593   -27.2     3.2    69.3     1.8   -31.3     1.9
2008.2620   -28.3     3.3    69.3     1.9   -31.9     2.0
2008.2650   -38.8     3.3    69.3     1.9   -34.3     2.0
2008.2680   -31.6     3.4    69.5     1.9   -32.1     2.0
2008.2703   -29.7     3.3    70.0     1.9   -31.0     2.0
2008.2730   -26.3     3.4    69.6     1.9   -31.9     2.0
2008.2760   -27.2     3.3    69.3     1.9   -32.7     2.0
2008.2790   -27.6     3.4    69.2     1.9   -32.7     2.0
2008.2812   -24.0     3.3    69.3     1.9   -31.3     2.0
2008.2840   -26.5     3.2    69.4     1.8   -32.6     1.9
2008.2870   -24.8     3.3    70.1     1.9   -31.8     2.0
2008.2900   -19.6     3.2    71.0     1.8   -29.5     1.9
2008.2923   -25.4     3.2    69.3     1.9   -32.3     1.9
2008.2950   -28.8     3.3    69.1     1.9   -30.4     2.0
2008.2980   -30.4     3.3    68.7     1.9   -29.3     2.0
2008.3010   -32.9     3.2    70.2     1.8   -30.2     1.9
2008.3032   -27.9     3.3    68.0     1.8   -30.1     1.9
2008.3060   -31.7     3.2    69.1     1.8   -30.7     1.9
2008.3090   -33.1     3.2    69.4     1.8   -31.1     1.9
2008.3114   -29.1     3.2    68.5     1.8   -31.1     1.9
2008.3142   -31.9     3.4    68.4     1.9   -31.7     2.0
2008.3170   -31.4     3.4    68.8     1.9   -31.3     2.0
2008.3200   -30.6     3.3    68.1     1.9   -30.4     2.0
2008.3223   -33.8     3.3    66.9     1.9   -31.6     2.0
2008.3250   -32.8     3.3    68.3     1.9   -30.1     2.0
2008.3280   -29.4     3.3    68.0     1.9   -30.8     2.0
2008.3310   -40.5     3.3    67.3     1.9   -31.4     2.0
2008.3332   -34.3     3.2    68.8     1.8   -30.4     1.9
2008.3360   -34.4     3.3    69.7     1.9   -29.4     2.0
2008.3390   -36.0     3.3    69.0     1.9   -30.9     2.0
2008.3420   -29.2     3.3    68.8     1.8   -30.3     2.0
2008.3443   -28.6     3.4    68.3     1.9   -30.3     2.0
2008.3470   -23.8     3.4    69.1     1.9   -29.6     2.0
2008.3500   -21.2     3.4    68.8     1.9   -29.8     2.0
2008.3530   -28.8     3.2    69.0     1.8   -29.5     1.9
2008.3552   -28.4     3.3    68.9     1.8   -29.1     2.0
2008.3580   -26.6     3.2    68.9     1.8   -29.8     1.9
2008.3610   -29.2     3.2    69.2     1.8   -29.2     1.9
2008.3634   -29.9     3.2    69.5     1.8   -29.4     1.9
2008.3662   -29.2     3.2    68.2     1.8   -29.9     1.9
2008.3690   -31.6     3.3    68.0     1.8   -29.6     1.9
2008.3720   -27.5     3.2    67.8     1.8   -29.4     1.9
2008.3743   -29.7     3.2    67.6     1.8   -28.8     1.9
2008.3770   -30.4     3.2    67.6     1.8   -28.8     1.9
2008.3800   -30.4     3.2    67.9     1.8   -28.8     1.9
2008.3830   -30.5     3.2    68.0     1.8   -29.9     1.9
2008.3853   -34.5     3.3    67.9     1.9   -29.2     2.0
2008.3880   -30.0     3.3    67.7     1.8   -29.6     1.9
2008.3910   -30.2     3.3    68.5     1.9   -28.4     2.0
2008.3940   -30.3     3.4    67.0     1.9   -29.0     2.0
2008.3962   -32.9     3.3    67.4     1.9   -29.3     2.0
2008.3990   -26.6     3.2    67.6     1.8   -29.2     1.9
2008.4020   -25.0     3.3    66.8     1.9   -29.4     2.0
2008.4050   -29.5     3.2    66.9     1.9   -28.2     1.9
2008.4073   -24.6     3.3    66.7     1.9   -27.7     2.0
2008.4100   -26.6     3.3    66.1     1.9   -28.1     2.0
2008.4130   -26.7     3.3    64.8     1.9   -28.1     2.0
2008.4160   -22.4     3.3    66.5     1.9   -27.2     2.0
