% site name: LYNS
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1720   -33.2     2.8    51.3     2.1   -51.7     1.7
2008.1750   -36.3     2.8    53.1     1.9   -51.4     1.7
2008.1772   -39.4     3.0    51.1     2.1   -50.9     1.8
2008.1800   -35.4     2.8    51.8     2.0   -51.9     1.7
2008.1830   -37.9     2.8    49.6     2.1   -52.1     1.7
2008.1860   -41.5     2.8    49.3     2.1   -49.1     1.7
2008.1882   -36.4     3.1    52.0     2.2   -51.5     1.8
2008.1910   -34.1     3.0    50.9     2.1   -52.1     1.8
2008.1940   -33.9     2.8    49.9     2.1   -53.1     1.7
2008.1964   -36.4     2.9    52.7     2.1   -52.9     1.7
2008.1992   -33.0     2.9    51.4     2.1   -52.2     1.7
2008.2020   -28.8     3.1    50.6     2.2   -52.3     1.8
2008.2050   -33.0     2.8    49.9     2.1   -52.4     1.7
2008.2073   -35.6     2.9    49.0     2.1   -53.3     1.7
2008.2100   -32.8     2.9    49.3     2.1   -53.2     1.7
2008.2130   -34.3     2.8    48.8     2.1   -51.2     1.7
2008.2160   -43.3     2.9    49.4     2.1   -48.4     1.7
2008.2182   -40.6     2.8    48.3     2.1   -49.1     1.7
2008.2210   -25.0     2.9    48.5     2.1   -52.0     1.7
2008.2240   -27.8     2.9    48.2     2.1   -51.5     1.7
2008.2270   -33.4     2.9    49.3     2.1   -51.2     1.7
2008.2292   -25.1     2.8    47.0     2.1   -52.4     1.7
2008.2320   -30.9     2.9    48.8     2.1   -52.3     1.7
2008.2350   -30.5     3.1    50.4     2.2   -51.1     1.8
2008.2380   -28.0     3.3    50.7     2.3   -53.2     1.9
2008.2402   -31.8     3.5    50.5     2.4   -51.7     1.9
2008.2430   -30.0     2.9    51.1     2.1   -51.9     1.7
2008.2460   -33.4     2.9    50.6     2.1   -50.8     1.7
2008.2490   -35.7     2.8    50.1     2.1   -51.3     1.7
2008.2512   -39.7     2.9    48.1     2.1   -51.2     1.7
2008.2540   -37.9     2.8    50.2     2.1   -50.0     1.7
2008.2570   -34.6     2.8    50.6     2.1   -49.9     1.7
2008.2593   -33.2     3.0    48.0     2.1   -49.1     1.8
2008.2620   -34.7     2.9    48.7     2.1   -50.0     1.7
2008.2650   -30.4     2.9    48.8     2.1   -50.2     1.7
2008.2680   -32.7     2.9    48.2     2.1   -50.5     1.7
2008.2703   -36.5     2.8    47.0     2.1   -48.8     1.7
2008.2730   -40.9     2.9    48.1     2.1   -46.7     1.7
2008.2760   -36.2     2.8    48.8     2.1   -50.0     1.7
2008.2790   -33.7     2.8    48.5     2.1   -50.6     1.7
2008.2812   -35.1     2.9    48.9     2.1   -50.3     1.7
2008.2840   -32.3     2.9    50.2     2.1   -50.9     1.7
2008.2870   -29.9     2.8    49.8     2.1   -50.7     1.7
2008.2900   -29.3     2.9    50.5     2.1   -50.2     1.7
2008.2923   -31.5     3.1    49.2     2.2   -52.2     1.8
2008.2950   -34.6     2.8    49.9     2.1   -49.0     1.7
2008.2980   -36.3     2.9    48.6     2.1   -49.0     1.7
2008.3010   -37.1     2.9    48.6     2.1   -49.9     1.7
2008.3032   -35.9     2.8    48.5     2.1   -50.2     1.7
2008.3060   -41.5     2.8    48.2     2.1   -50.1     1.7
2008.3090   -44.9     2.8    47.7     2.1   -50.4     1.7
2008.3114   -36.6     3.7    49.8     2.5   -50.8     2.1
2008.3142   -39.4     3.0    48.4     2.1   -51.7     1.7
2008.3170   -37.0     2.9    49.2     2.1   -51.8     1.7
2008.3200   -39.1     3.1    49.4     2.2   -49.0     1.8
2008.3223   -44.0     2.9    47.1     2.1   -49.5     1.7
2008.3250   -44.3     2.9    49.4     2.1   -48.5     1.7
2008.3280   -40.1     2.9    48.0     2.1   -50.0     1.7
2008.3310   -42.8     2.8    48.4     2.1   -47.7     1.7
2008.3332   -40.2     2.9    47.9     2.1   -49.9     1.7
2008.3360   -45.3     2.8    49.1     2.1   -48.6     1.7
2008.3390   -42.7     2.9    48.3     2.1   -50.2     1.7
2008.3420   -39.8     2.8    48.2     2.1   -49.9     1.7
2008.3443   -35.1     2.9    48.4     2.1   -49.8     1.7
2008.3470   -35.3     2.9    50.6     2.1   -50.8     1.7
2008.3500   -31.9     2.9    48.6     2.1   -49.3     1.7
2008.3530   -32.4     2.8    50.0     2.1   -49.8     1.7
2008.3552   -28.9     2.8    49.7     2.0   -48.3     1.7
2008.3580   -35.3     2.8    49.7     2.0   -49.7     1.7
2008.3610   -34.7     2.8    49.7     2.1   -49.3     1.7
2008.3634   -35.8     2.8    48.3     2.1   -49.2     1.7
2008.3662   -35.9     2.9    47.8     2.1   -49.5     1.7
2008.3690   -32.1     2.8    49.4     2.0   -48.4     1.7
2008.3720   -35.7     2.8    47.0     2.0   -49.0     1.7
2008.3743   -35.9     2.8    48.0     2.1   -50.7     1.7
2008.3770   -33.9     2.8    48.6     2.0   -49.1     1.7
2008.3800   -30.6     2.8    49.1     2.0   -49.4     1.7
2008.3830   -29.4     2.8    49.6     2.1   -49.8     1.7
2008.3853   -34.4     2.9    49.3     2.1   -49.5     1.7
2008.3880   -32.0     2.9    49.3     2.1   -50.2     1.7
