% site name: KULU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1998.1540   -47.7     3.1   141.1     2.1  -138.1     1.6
1998.1570   -50.7     3.2   141.0     2.1  -137.2     1.8
1998.1600   -53.8     3.4   139.1     2.2  -137.8     1.7
1998.1622   -50.3     3.5   139.7     2.3  -137.7     1.7
1998.1650   -51.1     3.6   138.7     2.4  -137.9     1.8
1998.1680   -47.7     4.0   138.9     2.6  -134.2     1.9
1998.1704   -49.4     3.3   139.0     2.2  -139.1     1.8
1998.1732   -52.0     3.6   138.7     2.3  -138.7     1.8
1998.1760   -48.3     3.3   142.8     2.1  -138.3     1.7
1998.1790   -44.3     3.1   141.9     2.0  -137.8     1.7
1998.1813   -47.1     3.4   139.7     2.2  -135.9     1.8
1998.1840   -46.9     3.3   135.6     2.2  -135.7     1.8
1998.1870   -36.6     3.2   139.2     2.1  -134.7     1.7
1998.1900   -47.3     3.9   141.2     2.6  -130.4     1.8
1998.1922   -46.0     3.6   137.4     2.4  -135.7     1.8
1998.1950   -50.3     3.6   140.6     2.3  -136.1     1.9
1998.1980   -79.2     3.8   134.2     2.4  -130.7     1.8
1998.2004   -86.6     3.6   134.2     2.4  -130.1     1.8
1998.2032   -56.5     3.7   138.1     2.3  -136.4     1.9
1998.2060   -46.9     3.8   136.3     2.5  -136.8     1.9
1998.2090   -37.1     3.4   138.4     2.2  -137.6     1.7
1998.2120   -44.8     3.4   137.8     2.2  -137.3     1.8
1998.2142   -47.5     3.4   139.3     2.2  -138.7     1.8
1998.2170   -43.3     3.7   140.6     2.4  -139.4     1.9
1998.2200   -50.4     3.7   140.5     2.4  -136.1     1.9
1998.2230   -43.8     3.2   140.1     2.1  -135.5     1.7
1998.2252   -47.9     3.3   140.5     2.2  -137.0     1.8
1998.2280   -44.4     3.7   139.7     2.4  -135.6     1.9
1998.2310   -52.4     3.5   140.4     2.3  -136.3     1.8
1998.2333   -44.8     3.3   140.3     2.2  -135.7     1.8
1998.2360   -41.3     3.6   140.9     2.2  -133.7     1.8
1998.2390   -44.5     3.3   140.8     2.1  -136.2     1.7
1998.2420   -55.4     3.7   142.4     2.4  -136.4     1.9
