% site name: NORD
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.8270   -51.9     3.7    23.7     1.5   -61.1     1.0
2007.8300   -50.0     3.7    23.6     1.5   -61.1     1.0
2007.8322   -50.0     3.7    21.6     1.5   -62.1     1.0
2007.8350   -50.6     3.7    23.6     1.5   -62.5     1.0
2007.8380   -49.8     3.7    23.5     1.5   -62.3     1.0
2007.8404   -50.8     3.7    24.9     1.5   -62.6     1.0
2007.8432   -51.8     3.7    23.4     1.5   -62.1     1.0
2007.8460   -46.2     3.7    23.6     1.5   -61.9     1.0
2007.8490   -53.7     3.7    24.4     1.5   -60.6     1.0
2007.8514   -76.0     3.7    22.4     1.5   -62.3     1.0
2007.8542   -61.9     3.8    24.2     1.6   -62.4     1.1
2007.8570   -52.4     3.7    24.6     1.5   -63.0     1.0
2007.8600   -58.3     3.7    25.5     1.5   -61.7     1.0
2007.8624   -61.9     3.7    25.7     1.5   -62.0     1.0
2007.8652   -60.4     3.7    24.6     1.5   -62.4     1.0
2007.8680   -60.0     3.7    25.1     1.5   -60.1     1.0
2007.8710   -61.5     3.7    25.0     1.5   -60.9     1.0
2007.8734   -60.9     3.7    25.1     1.5   -60.5     1.0
2007.8760   -57.8     3.7    24.2     1.5   -60.9     1.0
2007.8790   -61.7     3.7    24.5     1.5   -60.6     1.0
2007.8820   -60.9     3.7    24.4     1.5   -61.2     1.0
2007.8842   -61.2     3.7    25.0     1.5   -61.1     1.0
2007.8870   -71.1     3.8    23.8     1.6   -61.9     1.1
2007.8900   -63.2     3.8    23.3     1.5   -62.6     1.0
2007.8924   -51.8     3.8    22.8     1.6   -61.7     1.1
2007.8952   -59.1     3.8    22.4     1.6   -62.6     1.1
2007.8980   -54.7     3.8    23.4     1.6   -62.4     1.1
2007.9010   -54.1     3.8    23.6     1.6   -62.4     1.1
2007.9034   -50.7     6.1    23.5     2.0   -62.7     1.1
2007.9062   -61.0     3.8    23.4     1.6   -62.7     1.1
2007.9090   -58.1     3.8    24.3     1.5   -63.3     1.0
2007.9120   -58.7     3.8    25.0     1.5   -60.6     1.0
2007.9144   -59.9     3.8    23.2     1.5   -62.0     1.0
2007.9172   -57.4     3.8    23.2     1.5   -61.4     1.0
2007.9200   -60.0     3.8    21.3     1.5   -59.8     1.0
2007.9230   -54.8     3.8    22.6     1.5   -59.7     1.0
2007.9254   -56.0     3.8    24.3     1.5   -60.3     1.0
2007.9281   -49.9     3.8    24.1     1.6   -60.2     1.1
2007.9310   -50.1     3.8    23.6     1.6   -59.5     1.1
2007.9340   -59.7     3.8    23.8     1.5   -59.2     1.0
2007.9362   -60.8     3.7    23.8     1.5   -58.0     1.0
