% site name: DMHN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2011.1724    10.5     4.3    19.2     1.9   -42.1     1.2
2011.1751     7.7     4.1    20.1     1.8   -44.3     1.2
2011.1780     1.8     4.0    21.9     1.8   -42.6     1.2
2011.1810     8.9     4.1    23.5     1.9   -36.8     1.2
2011.1833     8.2     4.2    21.7     1.9   -33.5     1.2
2011.1861    -1.0     4.1    19.1     1.8   -35.4     1.2
2011.1890    12.1     4.2    20.9     1.8   -36.0     1.2
2011.1920     9.3     4.1    21.4     1.8   -43.6     1.3
2011.1944     5.4     4.2    20.4     1.8   -42.2     1.3
2011.1971     5.3     4.1    22.4     1.8   -39.7     1.2
2011.2000     4.5     4.1    22.9     1.8   -40.1     1.2
2011.2030     1.2     4.0    22.6     1.8   -41.3     1.2
2011.2053    -0.2     4.0    22.4     1.8   -39.5     1.2
2011.2081     1.7     4.9    21.0     2.1   -39.0     1.1
2011.2110     4.2     4.0    22.3     1.8   -40.0     1.1
2011.2140    -2.8     4.0    22.3     1.8   -40.3     1.2
2011.2163    -2.8     4.1    23.5     1.8   -37.8     1.3
2011.2190     0.0     4.1    25.4     1.8   -38.6     1.3
2011.2220    -3.1     4.0    20.9     1.8   -41.6     1.2
2011.2244    -0.8     4.4    20.7     1.9   -39.1     1.3
2011.2271    -3.3     4.1    18.8     1.8   -39.8     1.2
2011.2300     5.3     4.1    20.0     1.8   -41.0     1.3
2011.2330     0.5     3.3    21.1     1.7   -39.2     1.1
2011.2354    -0.2     3.4    20.3     1.7   -40.1     1.2
2011.2381     3.4     3.3    21.6     1.6   -40.4     1.2
2011.2410     2.6     3.5    22.2     1.7   -41.5     1.2
2011.2440     3.9     3.4    24.6     1.7   -39.9     1.2
2011.2464     4.9     3.5    23.3     1.7   -39.5     1.2
2011.2491     3.0     3.6    21.7     1.7   -38.8     1.2
2011.2520    -0.9     3.5    23.3     1.7   -37.3     1.2
2011.2550    -0.8     3.7    22.6     1.7   -42.3     1.2
2011.2574    -0.1     3.5    23.1     1.7   -40.4     1.2
2011.2601     0.1     3.4    22.8     1.7   -39.4     1.2
2011.2630     8.0     3.8    21.8     1.8   -37.8     1.3
2011.2660     8.8     3.3    22.2     1.6   -38.4     1.2
2011.2683    -1.6     3.5    21.4     1.7   -38.8     1.2
2011.2710     2.6     3.6    20.4     1.7   -38.1     1.2
2011.2740     6.2     3.4    23.2     1.7   -38.7     1.2
2011.2764     5.9     3.4    24.0     1.7   -36.5     1.2
2011.2792     4.8     3.7    23.4     1.7   -36.3     1.2
2011.2820     6.6     3.5    22.2     1.7   -38.6     1.2
2011.2850     8.3     3.4    22.4     1.7   -38.5     1.2
2011.2874     9.5     3.4    21.0     1.7   -40.4     1.2
2011.2901    11.8     3.4    21.7     1.7   -39.5     1.2
2011.2930     5.0     3.4    21.0     1.7   -37.2     1.2
2011.2960     5.8     3.4    22.2     1.7   -36.4     1.2
2011.2983    -2.4     3.4    23.4     1.7   -37.7     1.2
2011.3011     0.9     4.2    22.6     1.8   -38.7     1.3
2011.3040     2.5     3.4    20.6     1.7   -36.0     1.2
2011.3070     4.5     3.4    21.0     1.7   -36.5     1.2
2011.3094     1.9     3.5    20.6     1.7   -37.3     1.2
2011.3121     7.4     3.6    23.3     1.7   -37.0     1.2
2011.3150     5.2     3.4    21.7     1.7   -38.3     1.2
2011.3180     8.3     3.3    21.2     1.7   -37.8     1.1
2011.3203     3.3     3.4    19.3     1.7   -36.3     1.2
2011.3231    -1.5     3.4    20.0     1.7   -37.0     1.2
2011.3260    -0.2     3.4    20.6     1.7   -34.8     1.2
2011.3284     5.0     3.6    21.2     1.7   -33.4     1.2
2011.3312     3.5     3.5    20.7     1.7   -41.8     1.2
2011.3340    -0.6     3.6    20.9     1.7   -41.4     1.2
2011.3370    -4.9     3.7    20.4     1.7   -42.0     1.2
2011.3394    -5.0     3.6    21.2     1.7   -42.2     1.2
2011.3421     1.4     3.4    19.3     1.7   -38.3     1.2
2011.3450    -7.6     3.4    20.7     1.7   -33.5     1.2
2011.3480   -11.6     3.4    19.5     1.7   -32.4     1.2
2011.3503   -11.8     3.4    15.9     1.7   -32.6     1.2
2011.3531    -6.7     3.4    18.3     1.7   -33.4     1.2
2011.3560    -2.7     3.5    18.7     1.7   -32.8     1.2
2011.3590    -8.6     3.4    19.6     1.7   -32.7     1.2
2011.3614   -15.3     3.4    19.1     1.7   -33.2     1.2
2011.3641   -11.6     3.3    18.0     1.6   -32.9     1.2
2011.3670    -9.9     3.4    19.3     1.7   -34.1     1.2
2011.3700    -1.1     3.5    18.7     1.7   -32.4     1.2
2011.3723     0.1     3.7    18.0     1.7   -31.5     1.2
2011.3751    -8.6     3.6    18.9     1.7   -32.1     1.2
2011.3780    -6.2     3.5    17.5     1.7   -31.8     1.2
2011.3810    -7.7     3.4    17.2     1.7   -31.0     1.2
2011.3833    -3.4     3.4    16.1     1.7   -32.7     1.2
2011.3860    -9.1     3.4    15.9     1.7   -28.3     1.2
2011.3890    -3.9     3.5    16.1     1.7   -31.3     1.2
2011.3914    -6.4     3.5    18.0     1.7   -31.7     1.2
2011.3942    -3.6     3.4    18.5     1.7   -32.2     1.2
2011.3970    -3.6     3.4    17.8     1.7   -31.1     1.2
2011.4000    -5.5     3.4    17.8     1.7   -31.7     1.2
2011.4024    -3.1     3.6    18.5     1.7   -32.6     1.2
2011.4051    -4.2     3.5    19.5     1.7   -31.5     1.2
2011.4080    -5.3     3.8    17.7     1.7   -31.6     1.2
2011.4110    -4.8     3.5    19.0     1.7   -32.2     1.2
2011.4134    -5.1     3.5    19.0     1.7   -30.5     1.2
2011.4162    -8.2     3.6    19.0     1.7   -31.4     1.2
2011.4190    -4.9     3.6    18.2     1.7   -32.2     1.2
2011.4220   -12.8     3.4    18.5     1.7   -30.3     1.2
2011.4244   -16.8     3.4    18.0     1.7   -29.8     1.2
2011.4271   -11.5     3.7    18.7     1.7   -28.7     1.2
2011.4300   -13.9     3.5    18.6     1.7   -31.0     1.2
2011.4330   -10.9     3.5    17.3     1.7   -30.2     1.2
2011.4353    -6.9     3.5    18.3     1.7   -30.3     1.2
2011.4381   -11.9     3.8    17.3     1.7   -31.6     1.2
2011.4410    -6.8     3.5    16.0     1.7   -29.7     1.2
2011.4434    -5.5     3.5    16.8     1.7   -30.2     1.2
2011.4462    -7.6     3.5    17.0     1.7   -31.6     1.2
2011.4490    -6.0     3.6    15.9     1.7   -32.9     1.2
2011.4520    -8.1     3.5    17.2     1.7   -31.4     1.2
2011.4544    -6.1     3.4    17.7     1.7   -31.2     1.2
2011.4571   -12.0     3.5    17.1     1.7   -29.3     1.2
2011.4600   -14.7     3.5    16.2     1.7   -31.1     1.2
2011.4630    -7.2     3.4    16.1     1.7   -31.1     1.2
2011.4654    -9.7     3.4    16.3     1.7   -29.8     1.2
2011.4681   -11.8     3.4    17.0     1.7   -31.7     1.2
2011.4710    -9.7     4.2    17.1     1.8   -29.8     1.3
2011.4740   -10.1     4.6    14.8     1.9   -29.9     1.3
2011.4764   -12.9     3.8    16.0     1.7   -31.0     1.2
2011.4791   -15.7     3.6    19.9     1.7   -30.1     1.2
2011.4820   -17.5     3.5    19.3     1.7   -30.0     1.2
2011.4850   -10.1     3.5    18.2     1.7   -29.6     1.2
2011.4873   -11.3     3.4    15.1     1.7   -29.6     1.2
2011.4901   -18.1     3.4    17.0     1.7   -30.0     1.2
2011.4930   -15.1     3.4    18.3     1.7   -30.7     1.2
2011.4960   -11.1     3.4    18.7     1.7   -29.7     1.2
2011.4982   -15.9     3.5    18.8     1.7   -29.1     1.2
2011.5010   -16.3     3.4    16.4     1.7   -28.7     1.2
2011.5040   -12.6     3.4    17.6     1.7   -29.3     1.2
2011.5064   -11.8     3.5    18.5     1.7   -30.5     1.2
2011.5091   -12.6     3.5    17.8     1.7   -28.1     1.2
2011.5120   -12.8     3.4    18.0     1.7   -30.1     1.2
2011.5150   -18.9     3.6    19.9     1.7   -26.3     1.2
2011.5174   -15.0     3.5    15.7     1.7   -24.0     1.2
2011.5201    -7.5     3.5    17.8     1.7   -32.2     1.2
2011.5230   -13.7     3.6    15.6     1.7   -31.0     1.2
2011.5260   -11.1     3.7    17.6     1.7   -29.6     1.2
2011.5284    -7.4     3.6    16.2     1.7   -31.5     1.2
2011.5311   -14.8     3.5    17.4     1.7   -30.7     1.2
2011.5340    -4.9     3.5    15.7     1.7   -30.1     1.2
2011.5370   -13.7     3.5    17.5     1.7   -30.9     1.2
2011.5394    -6.4     3.4    17.5     1.7   -29.1     1.2
2011.5421   -13.8     3.4    17.4     1.7   -29.5     1.2
2011.5450    -8.3     3.5    17.0     1.7   -30.6     1.2
2011.5480   -13.2     3.5    17.3     1.7   -30.0     1.2
2011.5502   -11.5     3.8    16.5     1.7   -31.3     1.2
2011.5530    -8.7     3.7    16.2     1.7   -29.7     1.2
2011.5560   -13.0     3.6    18.9     1.7   -30.6     1.2
2011.5584   -11.9     3.7    16.5     1.7   -29.2     1.2
2011.5612   -17.5     3.5    16.0     1.7   -30.7     1.2
2011.5640   -12.4     3.5    16.7     1.7   -28.1     1.2
2011.5670    -8.2     3.5    18.0     1.7   -29.6     1.2
2011.5694    -9.5     3.4    18.0     1.7   -28.5     1.2
2011.5721    -8.8     3.5    16.9     1.7   -29.3     1.2
2011.5750   -13.4     3.5    16.2     1.7   -29.9     1.2
2011.5780   -17.5     3.4    16.6     1.7   -30.1     1.2
2011.5804    -3.9     3.5    14.1     1.7   -29.1     1.2
2011.5832   -10.4     3.4    16.1     1.7   -28.1     1.2
2011.5860   -10.1     3.5    17.9     1.7   -28.4     1.2
2011.5890    -5.8     3.5    17.6     1.7   -27.8     1.2
2011.5914   -11.2     3.4    16.1     1.7   -26.0     1.2
2011.5941   -12.7     3.5    18.6     1.7   -28.3     1.2
2011.5970   -16.8     3.7    16.2     1.7   -29.2     1.2
2011.6000    -6.6     3.5    16.4     1.7   -27.2     1.2
2011.6022   -11.3     3.6    15.9     1.7   -27.9     1.2
2011.6051   -10.9     3.5    16.4     1.7   -29.4     1.2
2011.6080   -11.0     3.6    16.5     1.7   -28.2     1.2
2011.6104   -15.8     3.6    15.8     1.7   -25.2     1.2
2011.6132   -12.0     3.6    16.6     1.7   -26.7     1.2
2011.6160    -6.9     3.5    16.6     1.7   -28.3     1.2
2011.6190   -11.5     3.5    17.1     1.7   -30.4     1.2
2011.6214    -9.1     3.6    16.5     1.7   -26.3     1.2
2011.6241   -12.7     3.6    17.2     1.7   -26.8     1.2
2011.6270   -12.2     3.5    17.5     1.7   -25.0     1.2
2011.6300    -4.6     3.5    15.8     1.7   -27.4     1.2
2011.6324   -10.7     3.5    17.3     1.7   -26.6     1.2
2011.6352   -15.4     3.5    16.5     1.7   -28.4     1.2
2011.6380    -7.7     3.5    16.8     1.7   -25.7     1.2
2011.6410   -11.1     3.6    17.4     1.7   -26.1     1.2
2011.6434    -2.7     3.7    18.7     1.7   -27.9     1.2
2011.6461   -10.6     3.6    14.7     1.7   -28.2     1.2
2011.6490    -4.2     3.6    15.1     1.7   -26.4     1.2
2011.6520    -5.0     3.6    15.5     1.7   -26.9     1.2
2011.6542   -10.1     3.5    17.5     1.7   -27.2     1.2
2011.6571    -6.6     3.6    16.5     1.7   -27.0     1.2
2011.6600    -0.3     3.6    17.6     1.7   -27.4     1.2
2011.6630   -10.4     3.6    16.6     1.7   -26.0     1.2
2011.6652    -3.7     3.5    16.3     1.7   -27.3     1.2
2011.6680   -14.0     4.2    17.6     1.8   -25.8     1.3
2011.6710    -9.4     4.1    17.8     1.8   -27.1     1.3
2011.6734    -6.5     3.6    17.7     1.7   -26.4     1.2
2011.6761   -11.7     3.6    17.1     1.7   -27.0     1.2
2011.6790    -4.2     3.8    15.1     1.7   -25.1     1.2
2011.6820    -7.7     3.9    15.1     1.7   -26.5     1.3
2011.6844    -2.7     3.6    15.9     1.7   -26.0     1.2
2011.6872    -4.3     3.5    16.3     1.7   -27.8     1.2
2011.6900     0.2     3.7    15.6     1.7   -28.5     1.2
2011.6930    -5.4     3.8    16.7     1.7   -25.7     1.2
2011.6954   -12.2     3.6    17.2     1.7   -28.3     1.2
2011.6982    -7.5     3.9    17.4     1.7   -25.9     1.3
2011.7010    -6.1     3.7    16.3     1.7   -25.9     1.2
2011.7040    -7.8     3.6    15.9     1.7   -26.5     1.2
2011.7064    -7.5     3.6    16.7     1.7   -27.1     1.2
2011.7091   -13.9     3.6    17.2     1.7   -27.8     1.2
2011.7120   -15.5     3.9    16.4     1.8   -28.2     1.2
2011.7150    -4.8     3.6    16.8     1.7   -26.1     1.2
2011.7172    -5.6     3.6    17.3     1.7   -26.7     1.2
2011.7200   -10.6     3.7    15.9     1.7   -27.1     1.2
2011.7230   -12.8     3.6    16.0     1.7   -23.4     1.2
2011.7254   -12.7     3.6    16.6     1.7   -23.1     1.2
2011.7282    -6.9     3.6    16.5     1.7   -22.4     1.2
2011.7310    -5.6     3.5    17.6     1.7   -22.3     1.2
2011.7340    -2.5     3.8    16.5     1.7   -22.5     1.2
2011.7364   -19.4     4.1    18.9     1.9   -25.4     1.3
2011.7392   -14.5     3.8    16.4     1.7   -23.8     1.2
2011.7420    -8.8     3.7    15.6     1.7   -22.0     1.2
2011.7450   -13.4     3.7    17.1     1.7   -24.4     1.2
2011.7474    -6.2     3.7    16.7     1.7   -24.0     1.2
2011.7502   -18.3     3.9    18.2     1.8   -23.8     1.2
2011.7530    -5.4     3.9    16.4     1.8   -23.7     1.2
2011.7560    -5.2     3.9    15.3     1.8   -24.3     1.2
2011.7584    -7.4     3.7    15.9     1.7   -23.7     1.2
2011.7611    -4.7     4.0    17.1     1.7   -24.6     1.2
2011.7640     3.0     3.9    15.8     1.7   -24.7     1.3
2011.7670    -6.6     3.6    17.7     1.7   -26.3     1.2
2011.7692   -11.1     3.7    16.8     1.7   -24.4     1.2
