% site name: KBUG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.2460   -49.5     3.0    57.1     2.1   -49.2     1.8
2008.2490   -51.7     3.0    55.5     2.1   -50.2     1.8
2008.2512   -53.9     3.1    55.5     2.1   -50.3     1.8
2008.2540   -55.4     2.9    56.6     2.1   -49.4     1.7
2008.2570   -54.6     2.9    56.7     2.1   -49.6     1.7
2008.2593   -53.3     3.1    54.5     2.1   -49.0     1.8
2008.2620   -50.5     3.0    54.8     2.1   -48.8     1.8
2008.2650   -62.9     3.1    55.6     2.1   -50.5     1.8
2008.2680   -59.1     3.1    52.9     2.1   -50.2     1.8
2008.2703   -57.8     3.0    53.6     2.1   -48.8     1.8
2008.2730   -56.3     3.1    54.0     2.1   -48.8     1.8
2008.2760   -58.5     3.0    55.3     2.1   -50.2     1.8
2008.2790   -49.4     2.9    55.3     2.1   -49.9     1.7
2008.2812   -50.4     3.1    55.9     2.1   -49.6     1.8
2008.2840   -52.7     3.0    55.9     2.1   -50.4     1.8
2008.2870   -50.8     2.9    56.4     2.1   -49.0     1.7
2008.2900   -50.4     3.0    58.1     2.1   -50.2     1.8
2008.2923   -54.3     3.5    56.5     2.1   -51.3     1.9
2008.2950   -51.9     3.0    55.9     2.3   -48.8     1.8
2008.2980   -62.0     3.0    57.5     2.1   -49.1     1.8
2008.3010   -52.1     3.0    56.4     2.1   -48.1     1.8
2008.3032   -60.4     3.0    55.2     2.1   -49.1     1.8
2008.3060   -63.8     3.0    56.3     2.1   -50.4     1.8
2008.3090   -61.6     3.0    55.8     2.1   -50.2     1.8
2008.3114   -52.5     4.0    55.1     2.1   -47.7     2.2
2008.3142   -55.0     3.1    54.5     2.5   -49.0     1.8
2008.3170   -59.4     3.0    54.7     2.2   -48.8     1.8
2008.3200   -68.0     3.4    55.3     2.1   -49.4     1.8
2008.3223   -66.3     3.0    52.9     2.3   -48.8     1.8
2008.3250   -52.5     3.1    57.0     2.1   -48.6     1.8
2008.3280   -51.4     3.1    52.4     2.2   -50.5     1.8
2008.3310   -51.0     2.9    54.7     2.2   -49.8     1.7
2008.3332   -48.2     3.0    53.1     2.1   -50.3     1.8
2008.3360   -62.0     3.0    55.1     2.1   -49.4     1.8
2008.3390   -61.7     3.0    54.6     2.1   -49.0     1.8
2008.3420   -54.3     3.0    54.2     2.1   -47.9     1.8
2008.3443   -50.2     3.1    54.5     2.1   -48.5     1.8
2008.3470   -52.4     3.0    55.3     2.1   -49.9     1.8
2008.3500   -54.6     3.0    54.1     2.1   -48.4     1.8
2008.3530   -51.8     2.9    56.6     2.1   -46.3     1.7
2008.3552   -49.8     2.9    56.5     2.1   -46.7     1.7
2008.3580   -51.2     3.0    54.7     2.1   -48.9     1.8
2008.3610   -46.7     3.0    54.9     2.1   -47.6     1.8
2008.3634   -52.0     2.9    55.2     2.1   -47.7     1.7
2008.3662   -58.9     2.9    53.5     2.1   -47.2     1.7
2008.3690   -57.5     3.0    54.3     2.1   -46.5     1.8
2008.3720   -51.6     2.9    53.6     2.1   -46.1     1.7
2008.3743   -54.3     3.0    54.5     2.1   -47.4     1.8
2008.3770   -51.5     3.0    54.4     2.1   -46.7     1.8
2008.3800   -55.9     3.0    54.6     2.1   -47.1     1.8
2008.3830   -52.3     3.0    54.7     2.1   -47.5     1.8
2008.3853   -53.6     3.1    55.0     2.1   -47.0     1.8
2008.3880   -53.2     3.0    54.9     2.1   -47.4     1.8
2008.3910   -58.6     3.1    55.1     2.1   -46.4     1.7
2008.3940   -52.6     9.7    53.5     2.1   -49.9     4.7
2008.3962   -53.4     3.3    55.0     5.7   -49.1     1.8
2008.3990   -51.5     3.3    56.4     2.3   -49.7     1.8
2008.4020   -48.5     3.2    55.4     2.3   -47.4     1.9
2008.4050   -52.8     3.0    53.9     2.2   -45.6     1.7
2008.4073   -51.1     3.1    54.7     2.1   -47.2     1.8
2008.4100   -60.0     3.1    58.4     2.2   -47.3     1.7
2008.4130   -60.7     3.1    54.0     2.1   -46.9     1.7
2008.4160   -50.5     3.1    54.8     2.1   -47.4     1.8
2008.4182   -52.2     3.1    54.5     2.2   -46.4     1.7
2008.4210   -53.0     3.0    53.7     2.1   -48.1     1.8
2008.4240   -48.0     3.0    54.5     2.1   -48.0     1.8
2008.4263   -52.6     3.0    53.4     2.1   -46.3     1.8
2008.4291   -54.1     3.0    54.5     2.1   -47.2     1.8
2008.4320   -57.7     3.1    55.4     2.1   -46.9     1.7
2008.4350   -54.0     3.4    54.3     2.1   -48.0     1.8
2008.4373   -53.7     3.1    53.1     2.3   -48.1     1.8
2008.4400   -55.2     3.1    55.1     2.2   -48.4     1.8
2008.4430   -53.1     3.0    54.5     2.1   -47.2     1.8
2008.4460   -58.2     3.0    53.6     2.1   -47.0     1.8
2008.4482   -58.3     3.1    52.0     2.1   -45.9     1.8
2008.4510   -51.8     3.1    50.7     2.1   -46.7     1.8
2008.4540   -46.5     3.2    50.1     2.1   -50.3     1.9
2008.4570   -67.7     3.3    49.1     2.2   -47.8     1.9
2008.4593   -45.9     3.1    53.6     2.3   -49.2     1.8
2008.4620   -40.3     3.1    50.8     2.2   -48.0     1.8
2008.4650   -51.6     3.1    52.6     2.2   -49.0     1.8
2008.4680   -48.5     3.1    50.0     2.2   -47.3     1.7
2008.4702   -52.6     3.1    51.9     2.1   -49.6     1.8
2008.4730   -54.6     3.0    51.8     2.2   -49.4     1.8
2008.4760   -49.4     3.0    51.8     2.1   -49.7     1.8
2008.4783   -53.0     3.1    52.1     2.1   -47.2     1.8
2008.4812   -47.0     3.1    52.4     2.1   -46.6     1.7
2008.4840   -54.6     3.1    51.3     2.1   -48.4     1.8
2008.4870   -56.5     3.0    52.8     2.2   -48.5     1.7
2008.4893   -49.2     3.1    52.7     2.2   -46.7     1.7
2008.4920   -49.4     3.1    52.2     2.1   -47.3     1.8
2008.4950   -47.8     3.1    51.2     2.1   -46.0     1.7
2008.4980   -51.3     3.0    49.5     2.1   -46.1     1.8
2008.5002   -54.4     3.1    52.0     2.1   -47.2     1.8
2008.5030   -54.5     3.0    50.0     2.1   -46.4     1.8
