% site name: ASKY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1472   -48.8     3.4    76.2     1.7   -36.2     1.9
2008.1500   -55.2     3.4    77.1     1.7   -35.2     1.9
2008.1530   -54.9     3.5    77.0     1.7   -34.7     1.9
2008.1553   -55.1     3.4    74.4     1.7   -36.4     1.9
2008.1580   -52.1     3.4    76.4     1.7   -36.8     1.9
2008.1610   -54.5     3.4    76.0     1.7   -35.9     1.9
2008.1640   -57.1     3.5    73.9     1.7   -36.7     1.9
2008.1662   -52.3     3.5    77.3     1.7   -36.2     1.9
2008.1690   -52.2     3.4    76.2     1.7   -35.9     1.9
2008.1720   -54.8     3.4    75.5     1.7   -34.4     1.9
2008.1750   -48.0     3.4    76.0     1.7   -34.1     1.9
2008.1772   -53.5     3.5    75.1     1.7   -35.9     1.9
2008.1800   -52.4     3.4    75.6     1.7   -36.5     1.9
2008.1830   -51.6     3.4    75.0     1.7   -37.2     1.9
2008.1860   -45.5     3.5    75.1     1.7   -35.3     1.9
2008.1882   -48.8     3.6    75.8     1.7   -35.2     1.9
2008.1910   -49.8     3.6    74.6     1.7   -35.7     1.9
2008.1940   -48.1     3.5    74.6     1.7   -37.1     1.9
2008.1964   -54.7     3.4    74.4     1.7   -36.5     1.9
2008.1992   -55.0     3.4    74.7     1.7   -36.7     1.9
2008.2020   -52.3     3.4    75.2     1.7   -36.9     1.9
2008.2050   -56.9     3.4    75.3     1.7   -37.9     1.9
2008.2073   -55.9     3.4    75.4     1.7   -37.5     1.9
2008.2100   -59.8     3.5    75.0     1.7   -37.3     1.9
2008.2130   -55.6     3.4    75.2     1.7   -36.3     1.9
2008.2160   -57.5     3.4    75.4     1.7   -35.4     1.9
2008.2182   -59.4     3.5    74.7     1.7   -35.6     1.9
2008.2210   -57.6     3.5    73.7     1.7   -37.1     1.9
2008.2240   -58.6     3.5    73.6     1.7   -35.9     1.9
2008.2270   -53.0     3.5    74.1     1.7   -36.1     1.9
2008.2292   -49.3     3.5    73.7     1.7   -35.9     1.9
2008.2320   -50.1     3.5    75.6     1.7   -36.4     1.9
2008.2350   -55.5     3.6    76.0     1.7   -35.9     1.9
2008.2380   -55.9     3.5    76.1     1.7   -36.7     1.9
2008.2402   -53.0     3.6    75.2     1.7   -35.7     1.9
2008.2430   -52.9     3.5    76.5     1.7   -36.5     1.9
2008.2460   -58.5     3.5    75.3     1.7   -35.6     1.9
2008.2490   -58.8     3.5    76.0     1.7   -36.7     1.9
2008.2512   -61.0     3.5    75.5     1.7   -36.9     1.9
2008.2540   -58.4     3.5    74.9     1.7   -35.2     1.9
2008.2570   -63.2     3.5    75.8     1.7   -35.9     1.9
2008.2593   -59.0     3.6    74.0     1.7   -35.6     1.9
2008.2620   -58.4     3.6    74.1     1.7   -34.2     1.9
2008.2650   -64.9     3.6    74.8     1.7   -35.2     1.9
2008.2680   -61.6     3.5    74.5     1.7   -35.5     1.9
2008.2703   -62.5     3.6    74.1     1.7   -35.5     1.9
2008.2730   -56.8     3.5    74.3     1.7   -35.6     1.9
2008.2760   -61.5     3.6    73.5     1.7   -36.5     1.9
2008.2790   -61.5     3.5    74.8     1.7   -35.9     1.9
2008.2812   -58.5     3.5    73.9     1.7   -36.1     1.9
2008.2840   -57.5     3.5    75.3     1.7   -36.1     1.9
2008.2870   -54.2     3.5    74.9     1.7   -36.7     1.9
2008.2900   -54.1     3.5    76.1     1.7   -33.5     1.9
2008.2923   -57.3     3.5    74.7     1.7   -35.9     1.9
2008.2950   -56.1     3.5    74.6     1.7   -35.1     1.9
2008.2980   -61.6     3.5    74.5     1.7   -34.8     1.9
2008.3010   -60.5     3.5    75.2     1.7   -34.7     1.9
2008.3032   -58.8     3.6    73.7     1.7   -35.2     1.9
2008.3060   -59.8     3.5    74.4     1.7   -34.6     1.9
2008.3090   -64.9     3.5    74.9     1.7   -35.1     1.9
2008.3114   -64.0     3.6    74.2     1.7   -34.9     1.9
2008.3142   -62.2     3.6    73.4     1.7   -35.4     1.9
2008.3170   -61.8     3.6    73.8     1.7   -35.5     1.9
2008.3200   -65.1     3.6    73.0     1.7   -35.6     1.9
2008.3223   -64.3     3.5    72.3     1.7   -35.6     1.9
2008.3250   -65.6     3.5    73.3     1.7   -33.8     1.9
2008.3280   -63.5     3.6    73.7     1.7   -35.8     1.9
2008.3310   -66.5     3.5    73.0     1.7   -35.0     1.9
