% site name: ILUL
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.1971   -38.8     3.9    71.8     2.3   -44.4     2.2
2007.2000   -35.9     3.9    71.7     2.3   -44.9     2.3
2007.2030   -35.6     3.5    69.6     2.2   -45.6     2.2
2007.2053   -38.7     3.6    72.0     2.2   -44.4     2.2
2007.2081   -40.7     3.6    70.7     2.1   -45.6     2.1
2007.2110   -44.9     3.4    69.3     2.0   -44.7     2.1
2007.2140   -42.3     3.5    69.8     2.0   -45.4     2.1
2007.2163   -35.2     3.5    72.0     2.0   -44.6     2.1
2007.2190   -29.9     3.5    72.6     2.0   -44.5     2.1
2007.2220   -28.2     3.5    73.3     2.0   -41.9     2.1
2007.2244   -31.9     3.6    73.5     2.2   -44.9     2.2
2007.2271   -32.0     3.7    73.4     2.1   -42.4     2.1
2007.2300   -32.5     3.7    74.7     2.1   -41.6     2.1
2007.2330   -38.1     3.6    75.5     2.1   -43.9     2.1
2007.2354   -37.2     3.6    76.0     2.2   -42.6     2.2
2007.2381   -39.6     3.6    73.1     2.1   -45.6     2.1
2007.2410   -33.7     3.5    71.1     2.0   -43.6     2.1
2007.2440   -33.1     3.5    70.0     2.0   -44.2     2.1
2007.2464   -35.8     3.5    70.7     2.0   -44.1     2.1
2007.2491   -39.2     4.0    70.8     2.3   -41.4     2.4
2007.2520   -48.0     4.2    70.7     2.5   -43.3     2.5
2007.2550   -37.4     3.6    70.7     2.2   -44.4     2.2
2007.2574   -44.4     3.8    70.6     2.2   -46.3     2.3
2007.2601   -40.9     3.6    71.1     2.1   -43.0     2.1
2007.2630   -44.8     3.6    71.4     2.1   -43.7     2.1
2007.2660   -39.7     3.5    72.2     2.0   -43.3     2.1
2007.2683   -37.8     3.4    71.9     2.0   -43.8     2.1
2007.2710   -32.7     3.5    71.5     2.0   -42.8     2.1
2007.2740   -39.3     3.7    73.2     2.1   -43.2     2.1
2007.2764   -34.2     3.4    70.8     2.0   -42.1     2.1
2007.2792   -34.1     3.6    70.8     2.1   -42.9     2.1
2007.2820   -37.6     3.4    71.3     2.0   -42.7     2.1
2007.2850   -39.2     3.5    72.9     2.0   -42.0     2.1
2007.2874   -37.3     3.6    71.9     2.0   -43.3     2.2
2007.2901   -37.0     3.4    72.4     2.0   -42.8     2.1
2007.2930   -39.9     3.6    72.7     2.0   -42.5     2.2
