% site name: KULL
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.5830   -19.0     3.4    52.6     1.7   -21.9     1.9
2008.5852   -20.4     3.3    52.2     1.7   -19.4     1.9
2008.5880   -22.6     3.4    53.4     1.7   -21.0     1.9
2008.5910   -24.1     3.3    52.7     1.7   -22.3     1.9
2008.5933   -26.9     3.3    52.9     1.7   -22.2     1.9
2008.5961   -25.7     3.3    52.6     1.7   -22.4     1.9
2008.5990   -27.5     3.3    54.0     1.7   -21.1     1.9
2008.6020   -19.2     3.3    52.3     1.7   -22.0     1.9
2008.6043   -21.6     3.5    52.9     1.9   -23.2     2.0
2008.6070   -18.1     3.4    53.3     1.9   -22.5     1.9
2008.6100   -24.5     3.5    52.1     1.7   -22.0     1.9
2008.6130   -27.1     3.6    53.3     1.8   -24.8     1.9
2008.6153   -32.0     3.4    51.9     1.7   -24.3     1.9
2008.6180   -19.4     3.4    51.8     1.7   -21.1     1.9
2008.6210   -20.0     3.4    51.5     1.7   -22.2     1.9
2008.6240   -19.5     3.4    52.5     1.7   -21.7     1.9
2008.6263   -20.3     3.3    52.0     1.7   -23.0     1.9
2008.6290   -23.4     3.3    50.8     1.7   -24.0     1.9
2008.6320   -20.9     3.3    53.3     1.7   -21.8     1.9
2008.6350   -28.0     3.4    52.2     1.7   -21.9     1.9
2008.6372   -13.0     3.4    51.6     1.7   -19.7     1.9
2008.6400   -24.5     3.4    52.0     1.7   -22.7     1.9
2008.6430   -22.0     3.3    51.0     1.7   -21.0     1.9
2008.6453   -22.7     3.4    52.1     1.7   -21.6     1.9
2008.6481   -23.6     3.4    53.0     1.7   -23.5     1.9
2008.6510   -25.2     3.4    52.2     1.7   -22.5     1.9
2008.6540   -21.9     3.3    52.3     1.7   -22.4     1.9
2008.6563   -26.8     3.3    51.9     1.7   -18.9     1.9
2008.6590   -23.4     3.3    53.8     1.7   -22.1     1.9
2008.6620   -22.0     3.4    52.1     1.7   -21.1     1.9
2008.6650   -20.9     3.3    52.9     1.7   -20.9     1.9
2008.6673   -23.7     3.3    52.0     1.7   -19.8     1.9
2008.6700   -28.1     3.3    52.0     1.7   -20.6     1.9
2008.6730   -19.9     3.3    51.1     1.7   -20.8     1.9
2008.6760   -18.1     3.3    50.0     1.7   -20.2     1.9
2008.6783   -22.9     3.4    49.3     1.7   -22.3     1.9
2008.6810   -22.1     3.3    49.2     1.7   -21.5     1.9
2008.6840   -25.2     3.3    49.3     1.7   -22.7     1.9
2008.6870   -25.3     3.3    49.5     1.7   -23.4     1.9
2008.6893   -21.7     3.3    49.7     1.7   -22.8     1.9
2008.6920   -24.4     3.3    50.1     1.7   -22.2     1.9
2008.6950   -29.2     3.3    49.6     1.7   -21.6     1.9
2008.6980   -24.4     3.3    49.7     1.7   -22.0     1.9
2008.7001   -24.3     3.3    50.1     1.7   -21.3     1.9
2008.7030   -22.2     3.3    49.0     1.7   -21.3     1.9
2008.7060   -19.4     3.3    49.7     1.7   -21.9     1.9
2008.7083   -22.8     3.3    50.3     1.7   -21.9     1.9
2008.7111   -24.6     3.3    50.6     1.7   -23.3     1.9
2008.7140   -21.6     4.8    49.4     2.2   -21.6     2.5
2008.7170   -23.0     3.6    48.7     1.8   -21.5     1.9
2008.7193   -22.1     3.3    49.3     1.7   -23.2     1.9
2008.7220   -23.1     3.4    50.2     1.7   -22.3     1.9
2008.7250   -24.2     3.3    48.6     1.7   -22.9     1.9
2008.7280   -25.8     3.4    48.7     1.7   -22.3     1.9
2008.7303   -26.3     3.3    49.9     1.7   -21.3     1.9
2008.7331   -21.3     3.3    50.6     1.7   -22.1     1.9
2008.7360   -23.9     3.4    50.2     1.7   -21.9     1.9
2008.7390   -25.0     3.4    50.2     1.7   -21.8     1.9
2008.7413   -26.3     3.3    49.1     1.7   -21.6     1.9
2008.7440   -23.8     3.3    48.6     1.7   -21.1     1.9
2008.7470   -22.5     3.3    48.4     1.7   -20.8     1.9
2008.7500   -15.9     3.3    48.3     1.7   -20.2     1.9
2008.7521   -22.7     3.4    49.6     1.7   -20.7     1.9
2008.7550   -23.4     3.6    51.4     1.8   -21.2     1.9
2008.7580   -22.4     3.4    49.9     1.7   -20.7     1.9
2008.7603   -17.1     3.4    50.2     1.7   -19.9     1.9
2008.7631   -20.0     3.4    48.8     1.7   -21.1     1.9
2008.7660   -14.8     3.4    49.8     1.7   -19.9     1.9
2008.7690   -21.6     3.3    50.9     1.7   -20.5     1.9
2008.7713   -27.1     3.4    49.5     1.7   -18.8     1.9
2008.7740   -18.3     3.3    49.1     1.7   -19.5     1.9
2008.7770   -27.2     3.3    48.3     1.7   -23.1     1.9
2008.7800   -22.9     3.3    48.8     1.7   -24.0     1.9
2008.7823   -21.4     3.3    50.5     1.7   -22.3     1.9
2008.7851   -21.1     3.3    48.8     1.7   -20.8     1.9
2008.7880   -16.8     3.3    48.5     1.7   -19.4     1.9
2008.7910   -18.8     3.3    48.6     1.7   -21.2     1.9
2008.7933   -20.8     3.4    48.0     1.7   -21.8     1.9
2008.7960   -18.6     3.3    48.5     1.7   -22.4     1.9
