% site name: HRDG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.3354   -26.0     3.8    49.0     1.7   -36.0     1.4
2009.3381   -18.3     3.7    47.7     1.7   -36.9     1.4
2009.3410   -19.7     3.8    48.6     1.7   -35.1     1.4
2009.3440   -23.8     3.8    48.3     1.7   -37.6     1.4
2009.3463   -18.3     3.8    47.1     1.7   -36.6     1.4
2009.3491   -15.6     3.9    48.1     1.7   -36.7     1.4
2009.3520   -18.6     3.8    48.0     1.7   -36.5     1.4
2009.3550   -17.9     3.8    47.6     1.7   -35.5     1.4
2009.3572   -14.3     3.8    48.3     1.7   -34.4     1.4
2009.3600   -20.3     3.8    46.9     1.7   -36.1     1.4
2009.3630   -16.1     3.9    47.3     1.7   -35.8     1.4
2009.3654   -20.5     3.8    48.0     1.7   -34.8     1.4
2009.3681   -20.5     3.7    48.0     1.7   -36.3     1.4
2009.3710   -18.3     3.8    47.8     1.7   -35.7     1.4
2009.3740   -22.5     3.9    46.9     1.7   -36.2     1.4
2009.3764   -20.5     3.9    47.7     1.7   -36.1     1.4
2009.3791   -17.5     3.8    49.3     1.7   -35.8     1.4
2009.3820   -19.2     3.8    49.5     1.7   -36.4     1.4
2009.3850   -16.5     3.7    48.5     1.7   -35.8     1.4
2009.3874   -22.3     3.8    49.0     1.7   -34.7     1.4
2009.3901   -16.7     3.8    48.2     1.7   -35.4     1.4
2009.3930   -17.2     3.8    48.2     1.7   -36.0     1.4
2009.3960   -17.7     5.1    48.7     2.0   -36.1     1.6
2009.3984   -16.4     3.8    47.3     1.7   -36.7     1.4
2009.4011   -18.6     3.7    47.4     1.7   -36.3     1.4
2009.4040   -16.7     3.7    49.0     1.7   -34.7     1.4
2009.4070   -14.8     3.7    49.4     1.7   -34.3     1.4
2009.4093   -13.1     3.8    49.6     1.7   -34.7     1.4
2009.4120   -21.3     3.7    49.9     1.7   -33.6     1.4
2009.4150   -22.1     3.7    46.4     1.7   -33.9     1.4
2009.4174   -27.6     3.8    48.7     1.7   -34.0     1.4
2009.4202   -22.7     3.8    48.1     1.7   -35.9     1.4
2009.4230   -24.7     3.7    47.4     1.7   -35.1     1.4
2009.4260   -19.0     3.7    46.9     1.7   -34.0     1.4
2009.4284   -20.9     3.7    48.1     1.7   -35.8     1.4
2009.4311   -21.2     3.8    48.4     1.7   -35.6     1.4
2009.4340   -19.6     3.7    48.4     1.7   -35.0     1.4
2009.4370   -13.5     4.0    46.7     1.8   -35.4     1.3
2009.4394   -21.8     3.7    47.9     1.7   -34.3     1.4
2009.4422   -23.9     3.7    46.8     1.7   -32.1     1.4
2009.4450   -18.3     3.8    46.9     1.7   -34.8     1.4
2009.4480   -21.4     3.8    46.7     1.7   -32.9     1.4
2009.4504   -26.0     3.8    46.4     1.7   -32.8     1.4
2009.4531   -19.3     3.8    46.6     1.7   -32.9     1.4
2009.4560   -18.5     3.8    46.9     1.7   -34.6     1.4
2009.4590   -16.7     3.7    46.8     1.7   -34.1     1.4
2009.4613   -22.4     5.4    47.7     1.9   -32.7     1.5
2009.4641   -27.5     3.8    48.2     1.7   -33.3     1.4
2009.4670   -22.0     3.8    47.4     1.7   -33.5     1.4
2009.4694   -21.0     3.8    48.0     1.7   -34.7     1.4
2009.4722   -18.7     3.8    46.4     1.7   -32.8     1.4
2009.4750   -20.4     3.8    46.6     1.7   -32.7     1.4
