% site name: KAGA
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.5150  -110.8     5.0    85.0     2.9   -51.3     2.8
2007.5174  -104.9     5.1    85.5     2.9   -51.7     2.8
2007.5201  -105.0     5.2    85.2     3.2   -50.5     2.7
2007.5230  -102.8     5.1    85.6     3.0   -50.1     2.7
2007.5260   -99.2     4.8    83.9     3.2   -49.0     2.7
2007.5284  -112.0     4.9    84.8     2.9   -51.7     2.7
2007.5311  -107.6     5.0    85.9     2.8   -49.4     2.8
2007.5340  -102.7     5.0    85.5     2.9   -48.9     2.8
2007.5370  -104.9     5.0    84.0     2.9   -50.8     2.8
2007.5394  -110.6     4.8    82.3     2.8   -50.1     2.9
2007.5421  -105.3     4.9    83.3     2.9   -50.7     2.7
2007.5450  -108.8     5.0    83.6     2.9   -50.8     2.7
2007.5480  -107.9     5.3    83.0     2.8   -49.7     2.7
2007.5502  -104.1     5.0    83.6     2.9   -49.9     2.7
2007.5530  -102.3     5.0    85.2     2.9   -49.1     2.8
2007.5560  -103.1     5.0    84.4     2.8   -49.5     2.8
2007.5584  -103.7     5.0    83.8     2.8   -51.2     2.7
2007.5612  -103.2     4.9    83.7     2.9   -51.0     2.7
2007.5640  -100.4     4.9    83.2     4.0   -50.9     2.8
2007.5670   -99.9     5.1    82.4     2.9   -49.3     2.9
2007.5694   -97.2     5.0    83.9     2.8   -49.0     2.7
2007.5721   -99.0     4.8    80.8     3.0   -50.8     2.8
2007.5750   -98.2     5.1    81.8     2.9   -50.0     2.8
2007.5780  -102.7     5.4    81.1     2.9   -50.8     2.7
2007.5804  -102.1     5.0    82.2     2.9   -51.3     2.7
2007.5832   -97.4     4.9    81.6     2.9   -50.3     2.7
2007.5860  -108.1     4.8    82.7     2.8   -49.7     2.8
2007.5941   -96.9     4.8    83.7     2.9   -49.0     2.8
2007.5970   -98.2     5.0    83.6     2.8   -50.9     2.7
2007.6000   -92.7     5.0    83.2     2.8   -50.3     2.8
2007.6022  -104.6     4.8    83.6     2.9   -50.8     2.9
2007.6051  -104.0     4.8    81.9     2.9   -51.4     2.8
2007.6104   -99.3     4.8    82.7     2.9   -49.9     2.7
2007.6132   -94.0     4.8    79.7     3.0   -50.5     2.7
2007.6160   -93.3     5.0    81.0     2.8   -49.9     2.7
2007.6190  -100.0     5.0    79.6     2.8   -50.8     2.8
2007.6214   -90.3     4.8    80.6     2.8   -51.3     2.8
2007.6241   -96.5     5.1    80.9     2.8   -52.1     2.7
2007.6270   -94.2     4.9    81.2     2.9   -50.7     2.7
2007.6300   -93.1     4.9    82.6     2.9   -51.4     2.7
2007.6324   -92.8     5.4    81.3     2.8   -50.5     2.7
2007.6352   -90.0     5.3    82.2     2.8   -50.1     2.8
2007.6380   -98.0     5.5    79.2     2.9   -50.5     2.8
2007.6410   -94.4     5.7    81.5     2.9   -49.7     2.7
2007.6434   -89.7     6.0    81.6     2.8   -47.7     2.8
2007.6461   -87.4     8.1    80.6     2.9   -50.4     2.6
2007.6490   -88.4     9.6    80.5     2.9   -49.5     2.7
2007.6520   -93.4     6.0    81.3     2.8   -49.8     2.9
2007.6542   -92.5     5.4    80.9     2.8   -50.6     2.9
2007.6571   -93.1     5.0    81.1     2.8   -51.7     3.0
2007.6600   -87.2     5.5    79.9     2.9   -50.2     3.0
2007.6630   -91.9     5.6    80.2     2.9   -52.5     3.2
2007.6652   -95.1     5.4    81.1     2.8   -51.3     4.0
2007.6680   -95.8     5.3    81.5     2.9   -50.4     4.6
2007.6710   -85.1     5.3    82.0     3.0   -49.4     3.2
2007.6734   -85.9     5.2    81.0     2.9   -49.9     2.9
2007.6761   -89.9     5.1    80.8     2.8   -49.8     2.8
2007.6790   -85.8     5.5    81.1     2.8   -50.3     3.0
2007.6820   -87.6     5.3    81.0     2.8   -50.0     3.0
2007.6844   -89.9     5.0    78.7     2.9   -48.6     2.9
2007.6872   -83.9     5.3    80.0     2.9   -49.8     2.9
2007.6900   -91.5     5.4    78.9     2.8   -48.6     2.9
2007.6930   -92.6     5.6    80.3     2.8   -50.4     2.9
2007.6954   -91.4     5.7    80.8     2.8   -49.6     2.8
2007.6982   -88.8     5.6    80.5     2.8   -49.9     3.0
2007.7010   -88.1     5.4    80.8     2.9   -49.3     2.9
2007.7040   -88.8     5.4    80.3     2.9   -49.9     2.8
2007.7064   -86.4     5.2    80.9     2.8   -51.8     2.9
2007.7091   -86.8     5.4    80.7     2.9   -48.6     2.9
2007.7120   -84.9     6.3    79.7     2.8   -49.7     3.0
2007.7150   -83.5     5.6    79.4     2.8   -48.8     3.0
2007.7172   -88.5     5.2    80.2     3.0   -48.1     3.0
2007.7200   -83.7     5.9    79.3     3.0   -46.9     2.9
2007.7230   -84.4     5.6    78.2     3.0   -47.7     2.9
2007.7254   -85.3     5.6    78.7     3.2   -47.1     2.9
2007.7282   -86.5     5.6    78.8     3.3   -48.8     2.9
2007.7310   -87.9     5.3    78.6     4.2   -48.5     3.3
2007.7340   -89.5     5.3    79.3     4.7   -48.8     3.0
2007.7364  -107.1     5.4    80.7     3.3   -48.9     2.9
2007.7392   -88.7     5.3    79.2     3.0   -50.1     3.1
2007.7420   -87.8     5.1    79.5     2.9   -46.8     3.1
2007.7450   -83.6     5.3    78.9     3.0   -47.9     3.1
2007.7474   -86.4     5.4    80.6     3.2   -46.4     3.0
2007.7502   -83.4     5.3    82.1     3.0   -47.4     3.0
2007.7530   -88.1     5.2    80.1     3.0   -48.1     2.9
2007.7560   -86.0     5.3    79.4     3.0   -45.5     2.9
2007.7584   -87.8     5.1    79.3     3.0   -46.0     3.0
2007.7611   -90.3     5.1    79.5     2.9   -46.9     2.8
2007.7640   -92.9     5.2    78.2     3.0   -48.3     2.9
2007.7670   -91.3     5.3    80.5     3.0   -46.5     2.9
2007.7692   -93.2     5.7    79.2     2.9   -47.4     2.9
2007.7720   -93.7     5.5    79.5     3.0   -46.0     2.9
2007.7750   -91.4     5.2    79.0     3.0   -46.1     3.0
2007.7774   -86.5     5.2    78.7     3.2   -47.4     2.8
2007.7802   -86.3     5.2    78.9     3.2   -47.1     2.8
2007.7830   -86.9     5.6    80.2     3.2   -46.9     2.9
2007.7860   -88.6     6.3    79.7     3.0   -47.3     2.9
2007.7884   -85.2     5.6    78.2     3.0   -46.9     3.0
2007.7912   -87.6     5.6    78.3     3.0   -46.7     3.0
2007.7940   -86.8     5.2    78.1     3.0   -46.5     2.9
2007.7970   -87.6     5.7    77.5     3.5   -47.6     2.8
2007.8000   -86.1     5.7    77.1     3.2   -46.8     2.9
2007.8022   -89.3     5.4    78.4     3.0   -46.0     3.0
2007.8050   -86.7     5.1    77.9     3.3   -46.2     3.2
2007.8080   -85.9     5.1    77.8     3.1   -47.2     3.0
2007.8104   -82.7     5.4    78.6     3.1   -45.8     3.0
2007.8131   -86.3     5.5    78.8     3.0   -47.0     2.9
2007.8160   -80.1     5.4    78.4     3.0   -45.7     3.1
2007.8190   -80.4     5.0    77.7     2.9   -47.1     3.0
2007.8214   -82.1     5.1    78.6     3.0   -45.9     2.9
2007.8240   -84.6     5.0    77.9     3.0   -45.7     2.8
2007.8270   -84.3     5.4    76.8     2.9   -45.4     2.8
2007.8300   -81.6     5.1    77.2     3.0   -45.7     2.9
2007.8322   -83.9     5.2    76.3     3.0   -46.8     3.0
2007.8350   -84.6     5.2    77.4     3.0   -46.7     2.9
2007.8380   -86.7     5.4    77.4     3.0   -47.4     2.8
2007.8404   -87.6     5.4    77.1     3.0   -47.0     2.8
2007.8432   -92.9     5.7    75.3     2.9   -45.5     2.8
2007.8460   -87.1     5.1    76.7     2.9   -46.8     3.0
2007.8490   -87.2     5.3    76.4     3.0   -47.4     2.8
2007.8514   -90.2     5.5    76.1     3.0   -47.5     2.9
2007.8542   -86.9     5.1    77.3     3.2   -46.3     2.8
2007.8570   -87.1     5.6    78.4     3.1   -48.4     2.9
2007.8600   -86.5     6.3    78.8     3.0   -46.6     2.9
2007.8624   -83.8     5.8    78.4     2.9   -46.9     3.1
2007.8652   -88.8     5.4    79.2     3.0   -47.5     2.8
2007.8680   -83.6     5.7    78.0     3.2   -45.6     2.9
2007.8710   -83.6     5.2    77.0     3.4   -44.9     3.0
2007.8734   -80.4     5.2    76.2     3.2   -47.3     2.8
2007.8760   -83.5     5.2    76.0     3.2   -46.1     2.9
2007.8790   -84.1     5.0    76.8     3.0   -45.6     3.4
2007.8820   -86.0     5.1    76.5     3.1   -46.6     3.1
2007.8842   -80.1     5.3    76.6     3.2   -47.8     2.9
2007.8870   -86.8     5.0    75.7     3.0   -48.7     3.0
2007.8900   -85.0     5.1    76.9     2.9   -49.1     2.9
2007.8924   -80.0     5.1    76.8     2.9   -48.0     2.9
2007.8952   -85.4     5.2    77.6     3.0   -48.6     2.9
2007.8980   -82.2     5.3    77.3     3.1   -47.4     2.8
2007.9010   -75.8     5.3    77.5     3.0   -45.3     2.8
2007.9034   -80.9     5.1    78.5     2.9   -47.3     2.9
2007.9062   -82.7     5.1    75.3     2.9   -47.8     2.8
2007.9090   -82.1     5.6    76.2     2.9   -46.6     2.8
2007.9120   -82.1     5.5    75.2     3.0   -45.5     2.8
2007.9144   -83.8     5.6    74.7     2.9   -46.1     2.8
2007.9172   -91.9     5.3    76.0     3.0   -45.8     3.0
2007.9200   -87.6     5.1    74.0     2.9   -45.1     2.9
2007.9230   -82.2     5.4    74.9     3.0   -46.2     2.8
2007.9254   -76.5     5.4    75.9     3.2   -46.5     2.8
2007.9281   -77.4     5.9    75.6     3.1   -46.7     3.0
2007.9310   -81.7     5.8    75.2     2.9   -46.1     3.0
2007.9340   -80.8     5.7    75.5     3.0   -45.2     3.1
2007.9362   -84.9     5.5    75.5     3.1   -44.6     2.9
2007.9390   -84.2     5.5    74.8     2.9   -45.5     2.8
2007.9420   -83.3     6.1    74.9     3.1   -46.4     2.9
2007.9450   -71.9     5.9    73.9     3.5   -43.5     2.9
2007.9472   -79.0     5.2    74.9     3.2   -44.2     3.3
2007.9500   -79.9     5.3    74.0     3.0   -46.1     3.2
2007.9530   -75.8     5.2    75.2     3.2   -44.5     3.0
2007.9554   -80.4     5.0    75.1     3.0   -45.4     3.0
2007.9582   -87.6     5.3    75.5     3.0   -45.6     3.0
2007.9610   -90.3     5.0    75.2     3.0   -46.2     3.3
2007.9640   -89.8     5.1    76.2     2.9   -45.2     3.3
2007.9670   -85.4     5.2    76.9     2.9   -43.9     2.8
2007.9692   -86.4     5.2    77.2     3.0   -46.1     2.9
2007.9720   -81.4     5.0    76.0     2.9   -45.8     2.8
2007.9750   -82.3     5.1    74.9     2.9   -44.9     2.8
2007.9774   -79.3     5.0    74.1     2.9   -46.4     3.0
2007.9802   -75.5     5.2    73.4     2.9   -44.4     2.8
2007.9830   -78.1     5.3    74.6     3.0   -45.5     2.8
2007.9860   -78.1     5.8    74.2     3.0   -45.3     2.8
2007.9884   -78.2     5.6    74.6     2.9   -45.1     2.8
2007.9910   -82.7     5.4    73.4     2.9   -46.1     2.8
2007.9940   -88.7     5.3    73.8     3.2   -45.9     2.8
2007.9970   -83.0     5.3    74.2     3.1   -46.6     2.8
2007.9992   -81.1     5.4    74.4     3.1   -45.6     2.9
2008.0020   -81.4     5.7    74.2     3.0   -45.3     2.9
2008.0050   -83.6     6.3    74.6     2.9   -45.5     3.1
2008.0074   -84.8     5.6    74.9     3.0   -46.0     3.0
2008.0102   -82.8     5.7    74.8     3.0   -46.1     2.9
2008.0130   -83.5     5.5    75.5     3.3   -45.2     2.9
2008.0160   -82.6     5.3    75.4     3.2   -45.5     3.0
2008.0190   -81.9     5.2    74.4     3.0   -44.5     3.0
2008.0212   -86.8     5.0    73.5     3.1   -45.7     3.0
2008.0240   -84.8     5.1    73.7     3.0   -44.6     3.4
2008.0270   -87.6     5.2    74.3     3.4   -46.2     3.1
2008.0294   -89.3     5.3    73.6     3.3   -45.0     3.2
2008.0322   -87.5     5.2    73.9     2.9   -45.0     3.0
2008.0350   -86.2     5.1    72.7     3.0   -45.3     2.9
2008.0380   -82.3     5.1    73.0     2.9   -46.8     2.9
2008.0404   -87.0     5.2    74.7     2.9   -46.1     2.8
2008.0430   -85.5     5.1    73.3     3.0   -47.0     2.8
2008.0460   -79.6     5.0    73.8     2.9   -45.2     2.8
2008.0490   -81.4     5.0    73.5     2.9   -45.5     2.9
2008.0512   -77.8     5.2    73.2     2.9   -44.0     2.9
2008.0540   -77.6     5.8    70.2     2.9   -44.2     2.8
2008.0570   -76.5     6.1    73.0     2.9   -45.9     2.8
2008.0594   -76.5     5.6    72.8     2.9   -47.6     2.9
2008.0622   -79.9     6.0    72.1     2.9   -46.5     2.8
2008.0650   -79.5     5.5    70.8     3.0   -46.0     2.8
2008.0680   -84.7     5.1    73.6     3.0   -45.9     2.8
2008.0710   -92.5     5.2    73.6     3.2   -46.1     2.8
2008.0732   -93.8     5.2    73.6     3.2   -45.0     3.2
2008.0760   -94.5     5.5    75.1     3.0   -44.7     3.4
2008.0790   -90.7     5.9    76.5     3.0   -46.2     3.1
2008.0820   -88.7     5.4    75.3     3.0   -44.8     3.3
2008.0842   -91.8     5.7    73.4     3.1   -44.5     3.0
