% site name: TIMM
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.6290   -27.1     2.7    40.5     2.1   -47.6     1.8
2008.6320   -18.3     2.7    43.3     2.1   -44.6     1.9
2008.6350   -24.5     2.7    42.4     2.1   -45.1     1.8
2008.6372   -22.7     2.7    41.2     2.1   -44.6     1.8
2008.6400   -26.2     2.7    41.8     2.2   -45.3     1.8
2008.6430   -29.1     2.7    40.5     2.1   -42.4     1.8
2008.6453   -23.4     2.7    42.5     2.1   -46.8     1.8
2008.6481   -25.2     2.7    43.0     2.1   -48.3     1.8
2008.6510   -25.4     2.7    42.6     2.1   -45.9     1.8
2008.6540   -21.1     2.7    41.7     2.1   -44.8     1.8
2008.6563   -22.8     2.7    41.7     2.1   -44.0     1.8
2008.6590   -24.3     2.7    42.7     2.1   -44.7     1.8
2008.6620   -26.6     2.7    41.5     2.1   -44.0     1.8
2008.6650   -22.9     2.7    41.2     2.1   -43.6     1.8
2008.6673   -24.1     2.8    41.4     2.1   -41.9     1.8
2008.6700   -23.3     2.8    41.9     2.1   -42.8     1.8
2008.6730   -24.9     2.7    40.9     2.1   -43.3     1.8
2008.6760   -22.4     2.7    40.7     2.1   -42.8     1.8
2008.6783   -23.0     2.7    40.3     2.1   -43.7     1.9
2008.6810   -21.3     2.7    40.1     2.1   -43.9     1.8
2008.6840   -19.2     2.7    41.1     2.1   -45.3     1.8
2008.6870   -26.4     2.7    41.3     2.1   -45.3     1.8
2008.6893   -24.7     2.7    39.1     2.1   -45.0     1.8
2008.6920   -25.3     2.9    42.1     2.1   -45.3     1.8
2008.6950   -27.3     2.7    39.1     2.1   -44.5     1.8
2008.6980   -23.7     2.7    40.3     2.1   -43.4     1.8
2008.7001   -20.4     2.7    41.1     2.1   -43.9     1.8
2008.7030   -16.7     2.7    40.7     2.1   -43.5     1.8
2008.7060   -22.8     2.7    40.9     2.1   -43.1     1.8
2008.7083   -24.0     2.7    41.6     2.1   -44.5     1.8
2008.7111   -20.6     2.7    41.0     2.1   -42.7     1.8
2008.7140   -22.8     2.7    40.3     2.1   -41.6     1.9
2008.7170   -24.7     2.7    41.5     2.1   -43.5     1.8
2008.7193   -24.9     2.7    41.6     2.1   -45.8     1.8
2008.7220   -20.4     2.7    42.3     2.1   -44.2     1.8
2008.7250   -19.3     2.7    40.8     2.1   -43.6     1.8
2008.7280   -17.2     2.7    40.6     2.1   -42.9     1.8
2008.7303   -20.6     2.7    40.6     2.1   -43.2     1.8
2008.7331   -22.4     2.7    40.9     2.1   -43.5     1.8
2008.7360   -23.7     2.7    41.6     2.1   -43.7     1.8
2008.7390   -20.8     2.8    41.4     2.1   -43.7     1.8
2008.7413   -17.9     2.7    41.1     2.1   -42.5     1.8
2008.7440   -14.3     2.7    40.6     2.1   -42.8     1.8
2008.7470   -21.8     2.7    40.1     2.1   -41.7     1.8
2008.7500   -18.4     2.7    39.5     2.1   -42.3     1.8
2008.7521   -18.8     2.7    39.7     2.1   -42.7     1.8
2008.7550   -17.5     2.7    41.2     2.1   -42.0     1.9
